Time Node entropy gini t05 enrate ginirate t05rate apa cusum
22 gw-6 3.82193 0.915 5.78787 0.0318602 0.0183444 0.0244604 1 0
22 gw-7 4.14266 0.941828 6.44902 0.0535399 0.0119048 0.0909342 1 0
22 gw-8 4.02193 0.935 6.15836 0.0532023 0.0130556 0.0832774 1 0
22 gw-9 4.65066 0.954635 8.3178 0.0492673 0.00996558 0.0854483 1 0
22 gw-10 4.85579 0.962525 8.95832 0.0728228 0.0166667 0.116119 1 0
22 gw-11 4.7658 0.95858 8.70898 0.0505052 0.00567774 0.11311 1 0
22 gw-12 4.87951 0.963989 8.99845 0.0422107 0.00723589 0.0756298 1 0
22 gw-13 5.3203 0.9696 11.2029 0.0340319 0.00980023 0.0436205 1 0
22 gw-14 5.32208 0.970914 11.1183 0.00600373 0.000331267 0.0208203 1 0
22 gw-15 5.77699 0.977883 13.5308 0.014725 0.00419945 0.00856586 1 0
22 gw-16 5.84324 0.980129 13.6919 0.0103058 0.0025698 0.00537315 1 0
22 prod-bb-1 5.84324 0.980129 13.6919 0.0103058 0.0025698 0.00537315 1 0
23 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
23 evil-leaf-2 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
23 evil-leaf-3 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
23 good-leaf-4 3.32193 0.9 4.32456 0 0 0 1 0
23 evil-leaf-5 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
23 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
23 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
23 good-leaf-8 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
23 evil-leaf-9 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
23 evil-leaf-10 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
23 good-leaf-11 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 1 0
23 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
23 good-leaf-13 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
23 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
23 evil-leaf-15 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
23 evil-leaf-16 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
23 gw-1 3.93214 0.930748 5.91147 0.0026033 0.000804218 0.00255764 1 0
23 gw-2 3.92193 0.93 5.89639 0.0397278 0.00534759 0.0753999 1 0
23 gw-3 4.08418 0.935 6.37723 0.00915697 0.00531915 0.00671318 1 0
23 gw-4 4.0374 0.936288 6.18024 0.0114546 0.00137763 0.0308887 1 0
23 gw-5 3.88418 0.925 5.85328 0.057678 0.0159574 0.0883201 1 0
23 gw-6 4.0374 0.936288 6.18024 0.0563781 0.0232657 0.0677918 1 0
23 gw-7 3.82193 0.925 5.63441 0.0774227 0.0178676 0.126315 1 0
23 gw-8 3.92193 0.92 6.04984 0.0248637 0.0160428 0.0176203 1 0
23 gw-9 4.70175 0.958449 8.39702 0.0109844 0.00399487 0.00952335 1 0
23 gw-10 4.82386 0.959895 8.91147 0.00657482 0.00273224 0.00522889 1 0
23 gw-11 4.73622 0.958364 8.56131 0.00620658 0.000225451 0.0169571 1 0
23 gw-12 4.43619 0.945431 7.66708 0.0908535 0.0192516 0.147955 1 0
23 gw-13 5.36244 0.971836 11.2833 0.00792065 0.00230654 0.00717983 1 0
23 gw-14 5.26481 0.967161 11.023 0.0107598 0.00386575 0.00857016 1 0
23 gw-15 5.77542 0.977996 13.5219 0.000271572 0.000114696 0.000656019 1 0
23 gw-16 5.83832 0.979968 13.6808 0.00084263 0.000164634 0.000813324 1 0
23 prod-bb-1 5.83832 0.979968 13.6808 0.00084263 0.000164634 0.000813324 1 0
24 good-leaf-1 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
24 evil-leaf-2 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
24 evil-leaf-3 3.12193 0.88 3.95407 0 0 0 1 0
24 good-leaf-4 3.32193 0.9 4.32456 0 0 0 1 0
24 evil-leaf-5 3.12193 0.88 3.95407 0 0 0 1 0
24 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
24 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
24 good-leaf-8 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
24 evil-leaf-9 2.64644 0.82 3.15215 0.0942832 0.0465116 0.120393 1 0
24 evil-leaf-10 2.64644 0.82 3.15215 0.203342 0.0888889 0.271104 1 0
24 good-leaf-11 3.12193 0.88 3.95407 0 0 2.24624e-16 1 0
24 good-leaf-12 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
24 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
24 good-leaf-14 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
24 evil-leaf-15 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 1 0
24 evil-leaf-16 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
24 gw-1 4.0374 0.936288 6.18024 0.02677 0.00595238 0.0454671 1 0
24 gw-2 4.0374 0.936288 6.18024 0.0294429 0.00676139 0.048141 1 0
24 gw-3 3.88418 0.925 5.85328 0.0489694 0.0106952 0.0821585 1 0
24 gw-4 3.93214 0.930748 5.91147 0.026072 0.00591716 0.0434898 1 0
24 gw-5 3.47135 0.891967 4.94958 0.106285 0.0357116 0.154392 1 0
24 gw-6 4.02193 0.935 6.15836 0.00383244 0.00137574 0.00354136 1 0
24 gw-7 4.12193 0.94 6.42033 0.0784944 0.0162162 0.139485 1 0
24 gw-8 3.89241 0.925208 5.86725 0.00752716 0.0056606 0.0301824 1 0
24 gw-9 4.81067 0.961286 8.7856 0.0231672 0.00295984 0.0462762 1 0
24 gw-10 4.59648 0.952909 8.12824 0.0471366 0.00727811 0.0878906 1 0
24 gw-11 4.38747 0.940171 7.60278 0.073635 0.0189832 0.111961 1 0
24 gw-12 4.60939 0.95069 8.26075 0.039043 0.00556328 0.0774311 1 0
24 gw-13 5.31737 0.970679 11.1108 0.00840494 0.00119095 0.0152922 1 0
24 gw-14 4.98944 0.957633 10.0786 0.0523038 0.00985101 0.0856733 1 0
24 gw-15 5.58872 0.971021 13.0334 0.0323276 0.0071318 0.0361284 1 0
24 gw-16 5.66378 0.974365 13.2024 0.0298949 0.00571729 0.0349632 1 0
24 prod-bb-1 5.66378 0.974365 13.2024 0.0298949 0.00571729 0.0349632 1 0
25 good-leaf-1 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
25 evil-leaf-2 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
25 evil-leaf-3 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
25 good-leaf-4 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
25 evil-leaf-5 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
25 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
25 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
25 good-leaf-8 3.12193 0.88 3.95407 0 0 0 1 0
25 evil-leaf-9 3.12193 0.88 3.95407 0.179671 0.0731707 0.254405 1 0
25 evil-leaf-10 3.32193 0.9 4.32456 0.255244 0.097561 0.371938 1 0
25 good-leaf-11 3.12193 0.88 3.95407 0 0 0 1 0
25 good-leaf-12 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
25 good-leaf-13 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
25 good-leaf-14 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
25 evil-leaf-15 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 1 0
25 evil-leaf-16 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
25 gw-1 4.12193 0.94 6.42033 0.020936 0.0039645 0.0388472 1 0
25 gw-2 3.82687 0.925208 5.64269 0.052144 0.0118343 0.0869795 1 0
25 gw-3 4.12193 0.94 6.42033 0.0612083 0.0162162 0.0968762 1 0
25 gw-4 4.12193 0.94 6.42033 0.0482664 0.00994048 0.0860806 1 0
25 gw-5 4.14266 0.941828 6.44902 0.193386 0.0559006 0.302942 1 0
25 gw-6 3.93214 0.930748 5.91147 0.0223251 0.00454768 0.0400904 1 0
25 gw-7 3.98418 0.93 6.11526 0.0334175 0.0106383 0.0475166 1 0
25 gw-8 3.72193 0.92 5.37244 0.0437978 0.00562874 0.0843332 1 0
25 gw-9 4.68188 0.957064 8.36575 0.0267721 0.00439193 0.0477885 1 0
25 gw-10 4.97193 0.96625 9.35242 0.0816809 0.0140007 0.150608 1 0
25 gw-11 4.83659 0.962963 8.82843 0.102366 0.0242424 0.161211 1 0
25 gw-12 4.7213 0.957265 8.53627 0.0242789 0.00691563 0.0333528 1 0
25 gw-13 5.42874 0.974869 11.4127 0.0209455 0.00431685 0.0271789 1 0
25 gw-14 5.3483 0.971022 11.2555 0.0719225 0.0139813 0.116772 1 0
25 gw-15 5.83995 0.97912 13.8683 0.0449539 0.00834105 0.0640611 1 0
25 gw-16 5.85906 0.979487 13.9268 0.0344784 0.00525698 0.0548692 1 0
25 prod-bb-1 5.85906 0.979487 13.9268 0.0344784 0.00525698 0.0548692 1 0
26 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
26 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 1 0
26 evil-leaf-3 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-4 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
26 evil-leaf-5 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-8 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
26 evil-leaf-9 3.12193 0.88 3.95407 0 0 0 1 0
26 evil-leaf-10 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-11 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
26 good-leaf-12 3.12193 0.88 3.95407 0 0 0 1 0
26 good-leaf-13 3.32193 0.9 4.32456 0 0 0 1 0
26 good-leaf-14 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
26 evil-leaf-15 3.32193 0.9 4.32456 0 0 0 1 0
26 evil-leaf-16 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
26 gw-1 4.0374 0.936288 6.18024 0.0205066 0.00394884 0.0373945 1 0
26 gw-2 4.22193 0.945 6.6823 0.103231 0.0213922 0.18424 1 0
26 gw-3 4.12193 0.94 6.42033 0 0 0 1 0
26 gw-4 4.12193 0.94 6.42033 0 0 0 1 0
26 gw-5 4.02193 0.935 6.15836 0.0291446 0.00725 0.045071 1 0
26 gw-6 4.02193 0.935 6.15836 0.0228349 0.00456845 0.0417647 1 0
26 gw-7 4.22193 0.945 6.6823 0.059672 0.016129 0.0927261 1 0
26 gw-8 4.22193 0.945 6.6823 0.134339 0.0271739 0.243811 1 0
26 gw-9 4.939 0.96384 9.30265 0.0549174 0.00707985 0.111993 1 0
26 gw-10 5.00964 0.966469 9.52112 0.00758414 0.000227092 0.0180386 1 0
26 gw-11 4.85579 0.962525 8.95832 0.00396933 0.000455166 0.0147126 1 0
26 gw-12 5.12193 0.97 9.90814 0.0848555 0.0133036 0.160711 1 0
26 gw-13 5.65905 0.977493 12.6144 0.0424231 0.00269143 0.10529 1 0
26 gw-14 5.60293 0.977493 12.2562 0.0476107 0.00666396 0.0889059 1 0
26 gw-15 5.97661 0.981191 14.5414 0.0234 0.00211471 0.0485371 1 0
26 gw-16 6.00762 0.982143 14.6207 0.0253551 0.00271101 0.0498238 1 0
26 prod-bb-1 6.00762 0.982143 14.6207 0.0253551 0.00271101 0.0498238 1 0
27 good-leaf-1 3.12193 0.88 3.95407 0 0 0 1 0
27 evil-leaf-2 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
27 evil-leaf-3 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
27 good-leaf-4 3.32193 0.9 4.32456 0 0 0 1 0
27 evil-leaf-5 3.32193 0.9 4.32456 0 0 0 1 0
27 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
27 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
27 good-leaf-8 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
27 evil-leaf-9 3.12193 0.88 3.95407 0 0 0 1 0
27 evil-leaf-10 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
27 good-leaf-11 3.32193 0.9 4.32456 0 0 0 1 0
27 good-leaf-12 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
27 good-leaf-13 3.32193 0.9 4.32456 0 0 0 1 0
27 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
27 evil-leaf-15 2.64644 0.82 3.15215 0.203342 0.0888889 0.271104 1 0
27 evil-leaf-16 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
27 gw-1 4.0374 0.936288 6.18024 0 0 0 1 0
27 gw-2 3.98418 0.93 6.11526 0.0563118 0.015873 0.0848576 1 0
27 gw-3 4.12193 0.94 6.42033 0 0 0 1 0
27 gw-4 4.32193 0.95 6.94427 0.048521 0.0106383 0.0816069 1 0
27 gw-5 4.12193 0.94 6.42033 0.0248637 0.00534759 0.0425392 1 0
27 gw-6 4.02193 0.935 6.15836 0 0 0 1 0
27 gw-7 3.92193 0.93 5.89639 0.0710576 0.015873 0.117611 1 0
27 gw-8 3.68188 0.914127 5.32969 0.127915 0.0326694 0.202417 1 0
27 gw-9 4.83107 0.962747 8.81729 0.0218511 0.00113406 0.0521752 1 0
27 gw-10 4.87515 0.96384 8.98918 0.0268463 0.00272109 0.0558695 1 0
27 gw-11 4.68418 0.955 8.47377 0.0353405 0.00781762 0.0540895 1 0
27 gw-12 4.61874 0.954635 8.16107 0.0982428 0.0158401 0.176327 1 0
27 gw-13 5.5302 0.975164 12.0284 0.0227682 0.00238234 0.0464561 1 0
27 gw-14 5.2461 0.967452 10.965 0.0636871 0.0102728 0.10535 1 0
27 gw-15 5.84362 0.978138 14.0184 0.0222504 0.00311067 0.0359665 1 0
27 gw-16 5.89498 0.979888 14.1448 0.01875 0.00229632 0.0325527 1 0
27 prod-bb-1 5.89498 0.979888 14.1448 0.01875 0.00229632 0.0325527 1 0
28 good-leaf-1 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
28 evil-leaf-2 2.64644 0.82 3.15215 0.152306 0.0681818 0.202809 1 0
28 evil-leaf-3 3.12193 0.88 3.95407 0 0 0 1 0
28 good-leaf-4 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
28 evil-leaf-5 3.32193 0.9 4.32456 0 0 0 1 0
28 good-leaf-6 3.32193 0.9 4.32456 0 0 0 1 0
28 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
28 good-leaf-8 3.32193 0.9 4.32456 0 0 0 1 0
28 evil-leaf-9 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
28 evil-leaf-10 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
28 good-leaf-11 3.32193 0.9 4.32456 0 0 0 1 0
28 good-leaf-12 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
28 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
28 good-leaf-14 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
28 evil-leaf-15 3.12193 0.88 3.95407 0.179671 0.0731707 0.254405 1 0
28 evil-leaf-16 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
28 gw-1 3.72548 0.919753 5.38071 0.0772578 0.0176602 0.129369 1 0
28 gw-2 3.68188 0.914127 5.32969 0.0758757 0.0170673 0.12846 1 0
28 gw-3 4.12193 0.94 6.42033 0 0 0 1 0
28 gw-4 4.22193 0.945 6.6823 0.0231378 0.00526316 0.0377249 1 0
28 gw-5 4.32193 0.95 6.94427 0.048521 0.0106383 0.0816069 1 0
28 gw-6 4.02193 0.935 6.15836 0 0 0 1 0
28 gw-7 3.93214 0.930748 5.91147 0.0026033 0.000804218 0.00255764 1 0
28 gw-8 4.02193 0.935 6.15836 0.092357 0.0228333 0.155481 1 0
28 gw-9 4.44035 0.949074 7.56048 0.0808772 0.0142015 0.142539 1 0
28 gw-10 4.90707 0.96384 9.14592 0.00654872 0 0.0174361 1 0
28 gw-11 4.83418 0.96125 8.92098 0.0320227 0.0065445 0.0527763 1 0
28 gw-12 4.90707 0.96384 9.14592 0.0624275 0.00964187 0.120677 1 0
28 gw-13 5.33972 0.971065 11.2336 0.034443 0.00420395 0.0660719 1 0
28 gw-14 5.62811 0.977721 12.3912 0.0728177 0.0106149 0.130063 1 0
28 gw-15 5.90631 0.979729 14.2928 0.0107267 0.00162646 0.0195732 1 0
28 gw-16 5.93629 0.980553 14.3715 0.00700834 0.000679156 0.0160271 1 0
28 prod-bb-1 5.93629 0.980553 14.3715 0.00700834 0.000679156 0.0160271 1 0
29 good-leaf-1 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
29 evil-leaf-2 3.12193 0.88 3.95407 0.179671 0.0731707 0.254405 1 0
29 evil-leaf-3 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
29 good-leaf-4 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
29 evil-leaf-5 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
29 good-leaf-6 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
29 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
29 good-leaf-8 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
29 evil-leaf-9 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
29 evil-leaf-10 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
29 good-leaf-11 3.32193 0.9 4.32456 0 0 0 1 0
29 good-leaf-12 3.32193 0.9 4.32456 0 0 0 1 0
29 good-leaf-13 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
29 good-leaf-14 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 1 0
29 evil-leaf-15 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
29 evil-leaf-16 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
29 gw-1 4.02193 0.935 6.15836 0.079573 0.0165772 0.144525 1 0
29 gw-2 3.68188 0.914127 5.32969 1.20615e-16 0 1.66647e-16 1 0
29 gw-3 4.14266 0.941828 6.44902 0.00503072 0.00194495 0.00446894 1 0
29 gw-4 4.12193 0.94 6.42033 0.0236859 0.00529101 0.0392038 1 0
29 gw-5 4.12193 0.94 6.42033 0.0462756 0.0105263 0.0754497 1 0
29 gw-6 4.22193 0.945 6.6823 0.0497274 0.0106952 0.0850784 1 0
29 gw-7 3.89241 0.925208 5.86725 0.0101042 0.00595238 0.00748046 1 0
29 gw-8 3.88418 0.925 5.85328 0.0342483 0.0106952 0.049538 1 0
29 gw-9 4.71465 0.957064 8.52453 0.0617735 0.00841835 0.127513 1 0
29 gw-10 4.83643 0.96121 8.92745 0.0143952 0.00272851 0.0238868 1 0
29 gw-11 4.85579 0.962525 8.95832 0.00446942 0.00132604 0.0041853 1 0
29 gw-12 4.61195 0.952005 8.25607 0.0601423 0.0122783 0.0972942 1 0
29 gw-13 5.45716 0.974222 11.6392 0.0219931 0.00325149 0.0361067 1 0
29 gw-14 5.38856 0.971022 11.5031 0.0425632 0.00685138 0.0716733 1 0
29 gw-15 5.82252 0.977598 13.901 0.0141864 0.00217539 0.0274138 1 0
29 gw-16 5.87007 0.979779 14.0041 0.0111546 0.000788971 0.0255628 1 0
29 prod-bb-1 5.87007 0.979779 14.0041 0.0111546 0.000788971 0.0255628 1 0
30 good-leaf-1 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
30 evil-leaf-2 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
30 evil-leaf-3 2.92193 0.86 3.58359 1.51985e-16 0 2.47846e-16 1 0
30 good-leaf-4 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
30 evil-leaf-5 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
30 good-leaf-6 3.12193 0.88 3.95407 0 0 2.24624e-16 1 0
30 good-leaf-7 3.32193 0.9 4.32456 0 0 0 1 0
30 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 0 1 0
30 evil-leaf-9 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 1 0
30 evil-leaf-10 3.12193 0.88 3.95407 0 0 0 1 0
30 good-leaf-11 3.32193 0.9 4.32456 0 0 0 1 0
30 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
30 good-leaf-13 3.12193 0.88 3.95407 0 0 0 1 0
30 good-leaf-14 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 1 0
30 evil-leaf-15 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
30 evil-leaf-16 3.32193 0.9 4.32456 0 0 0 1 0
30 gw-1 3.93214 0.930748 5.91147 0.0223251 0.00454768 0.0400904 1 0
30 gw-2 3.72161 0.908587 5.53136 0.0107909 0.00606061 0.0378383 1 0
30 gw-3 4.14266 0.941828 6.44902 0 0 0 1 0
30 gw-4 3.98418 0.93 6.11526 0.0334175 0.0106383 0.0475166 1 0
30 gw-5 3.88418 0.925 5.85328 0.057678 0.0159574 0.0883201 1 0
30 gw-6 4.22193 0.945 6.6823 0 0 0 1 0
30 gw-7 3.98418 0.93 6.11526 0.0235784 0.00517964 0.0422703 1 0
30 gw-8 4.02193 0.935 6.15836 0.0354629 0.0108108 0.0521199 1 0
30 gw-9 4.66898 0.955679 8.34956 0.00968615 0.00144718 0.0205256 1 0
30 gw-10 4.70194 0.95595 8.50541 0.0278077 0.00547196 0.047275 1 0
30 gw-11 4.87193 0.96125 9.09045 0.00332353 0.00132428 0.0147493 1 0
30 gw-12 4.76281 0.955 8.81839 0.0327119 0.00314572 0.0681097 1 0
30 gw-13 5.24958 0.967978 10.9018 0.0380379 0.00640904 0.0633542 1 0
30 gw-14 5.5031 0.973044 12.0529 0.0212566 0.00208216 0.047796 1 0
30 gw-15 5.89506 0.979552 14.2054 0.0124587 0.00199916 0.0218945 1 0
30 gw-16 5.92376 0.980571 14.2734 0.00914607 0.00080824 0.0192268 1 0
30 prod-bb-1 5.92376 0.980571 14.2734 0.00914607 0.00080824 0.0192268 1 0
31 good-leaf-1 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 1 0
31 evil-leaf-2 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
31 evil-leaf-3 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
31 good-leaf-4 3.12193 0.88 3.95407 0 0 0 1 0
31 evil-leaf-5 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
31 good-leaf-6 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
31 good-leaf-7 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
31 good-leaf-8 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
31 evil-leaf-9 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 1 0
31 evil-leaf-10 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
31 good-leaf-11 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
31 good-leaf-12 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
31 good-leaf-13 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 1 0
31 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 1 0
31 evil-leaf-15 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 1 0
31 evil-leaf-16 2.37095 0.78 2.72071 0.286273 0.133333 0.370869 1 0
31 gw-1 4.12193 0.94 6.42033 0.0482664 0.00994048 0.0860806 1 0
31 gw-2 4.12193 0.94 6.42033 0.107565 0.0345732 0.160715 1 0
31 gw-3 3.99767 0.930748 6.13602 0.0350002 0.0117647 0.0485342 1 0
31 gw-4 4.12193 0.94 6.42033 0.0345728 0.0107527 0.0498871 1 0
31 gw-5 4.12193 0.94 6.42033 0.0612083 0.0162162 0.0968762 1 0
31 gw-6 4.02193 0.935 6.15836 0.0473717 0.010582 0.0784076 1 0
31 gw-7 3.62193 0.905 5.26393 0.0909234 0.0268817 0.139214 1 0
31 gw-8 3.61635 0.903047 5.26258 0.100842 0.0341742 0.145457 1 0
31 gw-9 4.97771 0.966469 9.36439 0.0661236 0.0112912 0.121542 1 0
31 gw-10 4.85579 0.959895 9.06821 0.0327197 0.00412655 0.0661703 1 0
31 gw-11 4.85306 0.9625 8.95146 0.00387366 0.00130039 0.0152896 1 0
31 gw-12 4.33744 0.937911 7.42559 0.0893126 0.0178944 0.157943 1 0
31 gw-13 5.47649 0.973684 11.8352 0.0432241 0.00589457 0.085618 1 0
31 gw-14 5.38134 0.971289 11.4125 0.0221262 0.00180349 0.0531261 1 0
31 gw-15 5.85997 0.977782 14.2434 0.00595246 0.00180724 0.00267941 1 0
31 gw-16 5.9374 0.980225 14.4432 0.00230163 0.000353569 0.0118963 1 0
31 prod-bb-1 5.9374 0.980225 14.4432 0.00230163 0.000353569 0.0118963 1 0
32 good-leaf-1 3.32193 0.9 4.32456 0 0 0 1 0
32 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 1 0
32 evil-leaf-3 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
32 good-leaf-4 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
32 evil-leaf-5 3.12193 0.88 3.95407 0 0 2.24624e-16 1 0
32 good-leaf-6 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 1 0
32 good-leaf-7 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
32 good-leaf-8 3.32193 0.9 4.32456 0 0 0 1 0
32 evil-leaf-9 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 1 0
32 evil-leaf-10 3.32193 0.9 4.32456 0 0 0 1 0
32 good-leaf-11 3.12193 0.88 3.95407 0 0 2.24624e-16 1 0
32 good-leaf-12 3.32193 0.9 4.32456 0 0 0 1 0
32 good-leaf-13 3.12193 0.88 3.95407 0 0 0 1 0
32 good-leaf-14 2.92193 0.86 3.58359 0 0 0 1 0
32 evil-leaf-15 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 1 0
32 evil-leaf-16 3.12193 0.88 3.95407 0.316741 0.128205 0.453322 1 0
32 gw-1 4.12193 0.94 6.42033 0 0 0 1 0
32 gw-2 4.22193 0.945 6.6823 0.0242605 0.00531915 0.0408035 1 0
32 gw-3 3.88418 0.925 5.85328 0.0283882 0.0061756 0.0460784 1 0
32 gw-4 4.12193 0.94 6.42033 0 0 0 1 0
32 gw-5 4.0374 0.936288 6.18024 0.0205066 0.00394884 0.0373945 1 0
32 gw-6 4.14266 0.941828 6.44902 0.0300195 0.00730295 0.0471983 1 0
32 gw-7 4.02193 0.935 6.15836 0.110438 0.0331492 0.169916 1 0
