Time Node entropy gini t05 enrate ginirate t05rate apa cusum m_cusum
25 gw-12 4.30423 0.943359 7.14042 0.203003 0.0280503 0.387882 0 1 1.22148
25 gw-13 5.11437 0.966627 10.2154 0.123352 0.011069 0.272531 0 1 2.06292
25 gw-14 5.18946 0.967773 10.54 0.0982665 0.00803061 0.237255 0 1 2.047
25 gw-15 5.5802 0.974156 12.6001 0.079397 0.00600275 0.193368 0 1 2.80812
25 gw-16 5.73038 0.977191 13.2938 0.0539748 0.00348833 0.142357 0 1 2.87292
25 prod-bb-1 5.73038 0.977191 13.2938 0.055087 0.00363921 0.143541 0 1 2.92637
26 good-leaf-1 3.92193 0.92 6.04984 0.256252 0.0454545 0.530029 0 0 0.397601
26 evil-leaf-2 4.22193 0.945 6.6823 0.352346 0.0738636 0.68998 0 1 0.419255
26 evil-leaf-3 3.92193 0.93 5.89639 0.180618 0.0333333 0.363466 0 1 0.402472
26 good-leaf-4 4.02193 0.935 6.15836 0.288283 0.0625 0.557472 0 1 0.400618
26 evil-leaf-5 3.92193 0.92 6.04984 0.180618 0.0222222 0.398952 0 0 0.395602
26 good-leaf-6 4.12193 0.94 6.42033 0.410688 0.0930233 0.791592 0 0 0.369421
26 good-leaf-7 3.82193 0.915 5.78787 0.150515 0.0166667 0.338374 0 1 0.412125
26 good-leaf-8 3.78418 0.92 5.59131 0.21213 0.0454545 0.414065 0 0 0.373792
26 evil-leaf-9 4.02193 0.935 6.15836 0.288283 0.0625 0.557472 0 1 0.41837
26 evil-leaf-10 4.12193 0.94 6.42033 0.240824 0.0444444 0.484622 0 1 0.426665
26 good-leaf-11 3.92193 0.93 5.89639 0.256252 0.0568182 0.491219 0 1 0.419145
26 good-leaf-12 3.92193 0.93 5.89639 0.256252 0.0568182 0.491219 0 0 0.370653
26 good-leaf-13 4.32193 0.95 6.94427 0.384378 0.0795455 0.756233 0 1 0.433569
26 good-leaf-14 4.12193 0.94 6.42033 0.410688 0.0930233 0.791592 0 0 0.38303
26 evil-leaf-15 4.02193 0.935 6.15836 0.288283 0.0625 0.557472 0 0 0.399202
26 evil-leaf-16 4.12193 0.94 6.42033 0.4481 0.119048 0.822593 0 0 0.37985
26 gw-1 4.39306 0.942907 7.50834 0.145043 0.0183391 0.3273 0 1 0.659034
26 gw-2 4.6535 0.956747 8.22239 0.212924 0.0332872 0.453526 0 1 0.696844
26 gw-3 4.63198 0.949495 8.3229 0.243324 0.0323368 0.546803 0 1 0.649732
26 gw-4 4.25198 0.925606 7.33166 0.138561 0.0056391 0.359284 0 1 0.666435
26 gw-5 4.79335 0.961938 8.65729 0.227249 0.0388927 0.470436 0 1 0.740493
26 gw-6 4.45482 0.949827 7.58656 0.122174 0.0166667 0.272472 0 1 0.648519
26 gw-7 4.79335 0.961938 8.65729 0.519179 0.0974219 1.09121 0 1 0.685035
26 gw-8 4.71849 0.958678 8.43585 0.224891 0.033798 0.48573 0 1 0.667997
26 gw-9 5.17033 0.963689 10.6879 0.154312 0.0159372 0.381363 0 1 1.28656
26 gw-10 5.06381 0.960449 10.2424 0.131221 0.00975359 0.343651 0 1 1.21015
26 gw-11 5.14259 0.966808 10.3573 0.105103 0.0105152 0.259644 0 1 1.26847
26 gw-12 5.3046 0.971709 10.9252 0.232417 0.0300514 0.530054 0 1 1.27353
26 gw-13 5.52869 0.968402 12.7368 0.08101 0.00183643 0.246817 0 1 2.07687
26 gw-14 5.7281 0.977345 13.2737 0.103795 0.00989041 0.259359 0 1 2.09405
26 gw-15 5.94359 0.979429 14.7469 0.0651219 0.00541358 0.170377 0 1 2.82601
26 gw-16 5.96076 0.979691 14.8082 0.0402046 0.00255895 0.113914 0 1 2.88506
26 prod-bb-1 5.94895 0.979762 14.672 0.0381429 0.00263086 0.103668 0 1 2.92206
27 good-leaf-1 3.32193 0.9 4.32456 0.152986 0.0217391 0.285179 0 0 0.358692
27 evil-leaf-2 3.32193 0.9 4.32456 0.213173 0.047619 0.352834 0 0 0.378443
27 evil-leaf-3 3.32193 0.9 4.32456 0.152986 0.0322581 0.266575 0 0 0.365147
27 good-leaf-4 2.92193 0.86 3.58359 0.273501 0.0802139 0.418094 0 0 0.342505
27 evil-leaf-5 3.32193 0.9 4.32456 0.152986 0.0217391 0.285179 0 0 0.358265
27 good-leaf-6 3.32193 0.9 4.32456 0.194084 0.0425532 0.326428 0 0 0.338911
27 good-leaf-7 3.32193 0.9 4.32456 0.130824 0.0163934 0.252825 0 0 0.372792
27 good-leaf-8 3.32193 0.9 4.32456 0.122155 0.0217391 0.226558 0 0 0.342443
27 evil-leaf-9 2.84644 0.84 3.52263 0.29227 0.101604 0.427991 0 0 0.355893
27 evil-leaf-10 3.12193 0.88 3.95407 0.242605 0.0638298 0.384133 0 0 0.377131
27 good-leaf-11 3.32193 0.9 4.32456 0.152986 0.0322581 0.266575 0 0 0.378516
27 good-leaf-12 3.32193 0.9 4.32456 0.152986 0.0322581 0.266575 0 0 0.340405
27 good-leaf-13 3.12193 0.88 3.95407 0.277654 0.0736842 0.4306 0 0 0.381036
27 good-leaf-14 3.32193 0.9 4.32456 0.194084 0.0425532 0.326428 0 0 0.348739
27 evil-leaf-15 3.12193 0.88 3.95407 0.223773 0.0588235 0.357934 0 0 0.353464
27 evil-leaf-16 2.92193 0.86 3.58359 0.291126 0.0851064 0.441837 0 0 0.328613
27 gw-1 4.05881 0.938272 6.20914 0.0760854 0.00491562 0.173035 0 1 0.616202
27 gw-2 3.69012 0.913495 5.34702 0.207023 0.045208 0.3497 0 1 0.623878
27 gw-3 3.9477 0.932099 5.933 0.147729 0.0183215 0.287148 0 1 0.603404
27 gw-4 3.72548 0.919753 5.38071 0.123825 0.00632283 0.266099 0 1 0.599089
27 gw-5 3.57243 0.907407 5.05914 0.25471 0.056688 0.415621 0 1 0.647676
27 gw-6 3.96982 0.934256 5.96206 0.108872 0.0163934 0.214128 0 1 0.603594
27 gw-7 3.75 0.921875 5.41421 0.217665 0.0416479 0.374606 0 1 0.613823
27 gw-8 3.57243 0.907407 5.05914 0.242887 0.0534802 0.400281 0 1 0.588551
27 gw-9 4.55805 0.951557 7.97129 0.118421 0.012589 0.254178 0 1 1.19031
27 gw-10 4.53629 0.950204 7.93526 0.104175 0.010667 0.22525 0 1 1.12457
27 gw-11 4.59467 0.951557 8.13916 0.106546 0.0157742 0.214161 0 1 1.18206
27 gw-12 4.53585 0.949827 7.93824 0.144922 0.0225187 0.273403 0 1 1.18105
27 gw-13 5.13721 0.963728 10.5314 0.0708093 0.00482669 0.173147 0 1 1.95553
27 gw-14 5.00215 0.963689 9.74789 0.126736 0.0139726 0.265623 0 1 1.92664
27 gw-15 5.5993 0.974208 12.7197 0.0579258 0.00533093 0.137461 0 1 2.6975
27 gw-16 5.70315 0.977851 12.9658 0.0432188 0.00187837 0.124419 0 1 2.76226
27 prod-bb-1 5.75112 0.978232 13.2774 0.0332548 0.00156168 0.0950522 0 1 2.81392
28 good-leaf-1 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.330057
28 evil-leaf-2 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.348207
28 evil-leaf-3 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.337845
28 good-leaf-4 3.4183 0.902778 4.59 0.169877 0.0497416 0.280839 0 0 0.316607
28 evil-leaf-5 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.330953
28 good-leaf-6 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.317352
28 good-leaf-7 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.3438
28 good-leaf-8 3.25163 0.888889 4.2518 0.0211621 0.0123457 0.0168249 0 0 0.311748
28 evil-leaf-9 3.25163 0.888889 4.2518 0.14235 0.0582011 0.206993 0 0 0.319447
28 evil-leaf-10 3.58496 0.916667 4.9282 0.148317 0.0416667 0.246362 0 0 0.357798
28 good-leaf-11 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.348434
28 good-leaf-12 3.58496 0.916667 4.9282 0.0791812 0.0185185 0.139586 0 0 0.327448
28 good-leaf-13 3.58496 0.916667 4.9282 0.148317 0.0416667 0.246362 0 0 0.359446
28 good-leaf-14 3.4183 0.902778 4.59 0.0290096 0.00308642 0.0613806 0 0 0.323993
28 evil-leaf-15 3.4183 0.902778 4.59 0.094931 0.0258838 0.160829 0 0 0.328405
28 evil-leaf-16 3.4183 0.902778 4.59 0.169877 0.0497416 0.280839 0 0 0.307827
28 gw-1 4.02193 0.935 6.15836 0.00908783 0.00348684 0.0081786 0 1 0.574184
28 gw-2 3.98418 0.93 6.11526 0.0796905 0.0180682 0.143676 0 1 0.583432
28 gw-3 4.02193 0.935 6.15836 0.0188022 0.00311258 0.0379842 0 1 0.56763
28 gw-4 3.72193 0.91 5.5259 0.000953558 0.010604 0.0269833 0 1 0.542688
28 gw-5 3.92193 0.93 5.89639 0.0978316 0.024898 0.165492 0 1 0.59326
28 gw-6 4.12193 0.94 6.42033 0.0383172 0.00614815 0.0768636 0 1 0.576694
28 gw-7 4.22193 0.945 6.6823 0.125847 0.0250847 0.234214 0 1 0.591599
28 gw-8 4.02193 0.935 6.15836 0.125824 0.0304082 0.217274 0 1 0.5533
28 gw-9 4.75306 0.9575 8.68948 0.0427825 0.00624545 0.0900971 0 1 1.13367
28 gw-10 4.51531 0.945 8.01393 0.00462376 0.0054768 0.00991336 0 1 1.04839
28 gw-11 4.65066 0.954635 8.3178 0.0121857 0.00323471 0.0219486 0 1 1.10951
28 gw-12 4.73418 0.95875 8.5505 0.0437262 0.00939435 0.0771278 0 1 1.12272
28 gw-13 5.29797 0.967784 11.1664 0.0312941 0.00420882 0.0602967 0 1 1.87742
28 gw-14 5.38247 0.972992 11.3164 0.0760331 0.00965319 0.160912 0 1 1.86161
28 gw-15 5.75577 0.977482 13.4135 0.0279443 0.00336037 0.0545412 0 1 2.61992
28 gw-16 5.78404 0.978687 13.4786 0.0141846 0.000855018 0.0395522 0 1 2.67782
28 prod-bb-1 5.78404 0.978687 13.4786 0.00572499 0.000465801 0.0151545 0 1 2.72139
29 good-leaf-1 4.76007 0.959877 8.60104 0.392526 0.0632479 0.873865 0 1 0.406073
29 evil-leaf-2 4.51688 0.95216 7.78787 0.321382 0.0547009 0.696703 0 1 0.402668
29 evil-leaf-3 4.62799 0.955247 8.17839 0.353887 0.0581197 0.781785 0 1 0.403583
29 good-leaf-4 4.70451 0.958333 8.40578 0.376274 0.0615385 0.831324 0 0 0.388643
29 evil-leaf-5 4.76007 0.959877 8.60104 0.392526 0.0632479 0.873865 0 1 0.407431
29 good-leaf-6 4.70451 0.958333 8.40578 0.376274 0.0615385 0.831324 0 0 0.390934
29 good-leaf-7 4.55146 0.95216 7.951 0.3315 0.0547009 0.732245 0 1 0.403021
29 good-leaf-8 4.46132 0.947531 7.70699 0.372026 0.0659722 0.812643 0 0 0.368335
29 evil-leaf-9 4.70451 0.958333 8.40578 0.446817 0.078125 0.976995 0 0 0.391272
29 evil-leaf-10 4.76007 0.959877 8.60104 0.327787 0.047138 0.745269 0 1 0.433565
29 good-leaf-11 4.79465 0.959877 8.76418 0.402644 0.0632479 0.909407 0 1 0.428143
29 good-leaf-12 4.5934 0.955247 8.01525 0.281297 0.0420875 0.626405 0 0 0.391021
29 good-leaf-13 4.70451 0.958333 8.40578 0.31229 0.0454545 0.705647 0 1 0.429271
29 good-leaf-14 4.68354 0.95679 8.37365 0.37014 0.0598291 0.824325 0 0 0.395643
29 evil-leaf-15 4.62799 0.955247 8.17839 0.353887 0.0581197 0.781785 0 0 0.395037
29 evil-leaf-16 4.62799 0.955247 8.17839 0.353887 0.0581197 0.781785 0 0 0.3761
29 gw-1 5.16276 0.967574 10.4006 0.283654 0.0348385 0.688866 0 1 0.676235
29 gw-2 5.15016 0.96832 10.2842 0.292651 0.0412038 0.681733 0 1 0.683057
29 gw-3 5.3091 0.971993 10.9331 0.320039 0.0395643 0.775325 0 1 0.689841
29 gw-4 4.97227 0.962891 9.68283 0.33594 0.0581216 0.752263 0 1 0.625555
29 gw-5 5.28281 0.969697 10.9693 0.346993 0.0426849 0.860338 0 1 0.713438
29 gw-6 5.1916 0.968047 10.5415 0.259507 0.0298376 0.641892 0 1 0.685692
29 gw-7 5.17645 0.968779 10.417 0.226087 0.0251626 0.558893 0 1 0.694103
29 gw-8 5.26822 0.970888 10.7717 0.309874 0.0383824 0.749127 0 1 0.670436
29 gw-9 5.70517 0.97737 13.1419 0.200315 0.0207519 0.512396 0 1 1.27942
29 gw-10 5.57835 0.973755 12.7147 0.23543 0.0304284 0.586575 0 1 1.18301
29 gw-11 5.71275 0.976196 13.3148 0.228373 0.0225858 0.600757 0 1 1.26469
29 gw-12 5.62028 0.97675 12.5484 0.187169 0.0187744 0.46756 0 1 1.24489
29 gw-13 5.96411 0.979839 14.9426 0.125734 0.0124556 0.338172 0 1 2.01568
29 gw-14 6.02039 0.981113 15.0275 0.118516 0.00834696 0.327934 0 1 2.00691
29 gw-15 6.20712 0.982656 16.3953 0.0784156 0.0052937 0.222304 0 1 2.73901
29 gw-16 6.23215 0.983335 16.4696 0.0774725 0.00474934 0.221905 0 1 2.79324
29 prod-bb-1 6.23496 0.98339 16.4797 0.0779593 0.00480546 0.222659 0 1 2.83157
30 good-leaf-1 4.54659 0.955621 7.73851 0.0448467 0.00443311 0.100282 0 1 0.45321
30 evil-leaf-2 4.10391 0.934911 6.51408 0.0914273 0.0181159 0.16356 0 1 0.41752
30 evil-leaf-3 4.44064 0.949704 7.47094 0.0404821 0.00580245 0.0865018 0 1 0.445066
30 good-leaf-4 4.44064 0.949704 7.47094 0.0560898 0.00900437 0.111213 0 1 0.430375
30 evil-leaf-5 4.31582 0.946746 7.04922 0.093327 0.0136799 0.180423 0 1 0.436507
30 good-leaf-6 4.36371 0.946746 7.24118 0.0724407 0.0120916 0.138547 0 1 0.428915
30 good-leaf-7 4.20987 0.940828 6.78165 0.0750517 0.0119015 0.14707 0 1 0.425464
30 good-leaf-8 4.46967 0.952663 7.50875 0.00187172 0.00541603 0.025722 0 1 0.415017
30 evil-leaf-9 4.44064 0.949704 7.47094 0.0560898 0.00900437 0.111213 0 1 0.432695
30 evil-leaf-10 3.9791 0.926036 6.22695 0.164067 0.0352556 0.276023 0 1 0.438892
30 good-leaf-11 4.36371 0.946746 7.24118 0.0898793 0.0136799 0.173775 0 1 0.46046
30 good-leaf-12 4.16198 0.934911 6.72428 0.0939222 0.0212884 0.161064 0 1 0.41572
30 good-leaf-13 4.36371 0.946746 7.24118 0.0724407 0.0120916 0.138547 0 1 0.461517
30 good-leaf-14 4.31582 0.940828 7.18381 0.0785128 0.0166826 0.142094 0 1 0.430377
30 evil-leaf-15 4.13294 0.93787 6.55189 0.106967 0.0181912 0.198878 0 1 0.413173
30 evil-leaf-16 4.31582 0.946746 7.04922 0.067451 0.00889964 0.138068 0 1 0.409979
30 gw-1 4.85498 0.961248 9.04634 0.0596165 0.00653834 0.130213 0 1 0.721814
30 gw-2 4.94193 0.963138 9.39182 0.0404307 0.00535109 0.0867742 0 1 0.742994
30 gw-3 4.923 0.962674 9.34987 0.0727254 0.00958756 0.144809 0 1 0.74812
30 gw-4 4.91066 0.963332 9.23448 0.0123916 0.000458203 0.0463035 0 1 0.685301
30 gw-5 4.72226 0.954278 8.72727 0.106108 0.0159009 0.204389 0 1 0.74441
30 gw-6 4.80841 0.96 8.87026 0.0738091 0.00831296 0.158538 0 1 0.727893
30 gw-7 4.82555 0.956089 9.10938 0.0677874 0.0130989 0.125527 0 1 0.741726
30 gw-8 4.76184 0.957465 8.78594 0.0961195 0.0138248 0.184353 0 1 0.709889
30 gw-9 5.3594 0.969931 11.4948 0.0606048 0.00761102 0.125332 0 1 1.33288
30 gw-10 5.51987 0.974217 12.1295 0.0104836 0.000474236 0.0460219 0 1 1.277
30 gw-11 5.29031 0.968148 11.197 0.0739468 0.00824439 0.159054 0 1 1.30549
30 gw-12 5.43997 0.971172 11.8932 0.0320819 0.0057107 0.0522076 0 1 1.32309
30 gw-13 5.88039 0.978263 14.3823 0.0140361 0.00160763 0.0374962 0 1 2.10238
30 gw-14 5.76263 0.975071 13.9158 0.0428137 0.0061585 0.0739779 0 1 2.06812
30 gw-15 6.12066 0.981578 15.7935 0.0139279 0.00109735 0.0367094 0 1 2.79669
30 gw-16 6.12592 0.982003 15.7171 0.017046 0.00135473 0.0456879 0 1 2.8366
30 prod-bb-1 6.13052 0.982205 15.7256 0.016751 0.00120553 0.0457584 0 1 2.86954
31 good-leaf-1 4.36371 0.946746 7.24118 0.0402236 0.00928793 0.064267 0 1 0.48103
31 evil-leaf-2 4.18083 0.93787 6.74385 0.0187439 0.00316456 0.0352719 0 1 0.435709
31 evil-leaf-3 4.31582 0.946746 7.04922 0.0281068 0.00311526 0.0564489 0 1 0.469936
31 good-leaf-4 3.9791 0.926036 6.22695 0.103935 0.0249221 0.166511 0 1 0.432528
31 evil-leaf-5 4.44064 0.949704 7.47094 0.0289196 0.003125 0.059826 0 1 0.473283
31 good-leaf-6 4.10391 0.934911 6.51408 0.0595372 0.0125 0.100411 0 1 0.442506
31 good-leaf-7 4.25776 0.940828 6.97361 0.0113754 2.3601e-16 0.0283062 0 1 0.449619
31 good-leaf-8 4.44064 0.949704 7.47094 0.00649581 0.00310559 0.00503438 0 1 0.455846
31 evil-leaf-9 4.39275 0.949704 7.27898 0.0107843 2.33804e-16 0.0256945 0 1 0.463937
31 evil-leaf-10 4.46967 0.952663 7.50875 0.123287 0.028754 0.205846 0 1 0.477646
31 good-leaf-11 4.2389 0.93787 6.95405 0.0286023 0.009375 0.0396529 0 1 0.480223
31 good-leaf-12 4.2389 0.943787 6.81945 0.0184823 0.00949367 0.0141534 0 1 0.439323
31 good-leaf-13 3.93121 0.920118 6.16958 0.0991138 0.028125 0.147987 0 1 0.45888
31 good-leaf-14 4.13294 0.931953 6.68648 0.0423744 0.00943396 0.0692294 0 1 0.446961
31 evil-leaf-15 4.46967 0.952663 7.50875 0.0814737 0.0157729 0.146043 0 1 0.4542
31 evil-leaf-16 4.20987 0.940828 6.78165 0.0245509 0.00625 0.0379569 0 1 0.432381
31 gw-1 4.79509 0.957467 8.94637 0.0123356 0.00393314 0.0110509 0 1 0.757097
31 gw-2 4.64497 0.953125 8.39631 0.0600897 0.0103962 0.105998 0 1 0.759491
31 gw-3 4.69685 0.954861 8.57981 0.0459356 0.00811542 0.0823602 0 1 0.77118
31 gw-4 4.84161 0.960616 9.02092 0.0140602 0.00281955 0.0231265 0 1 0.730233
31 gw-5 5.113 0.968764 9.97428 0.0827431 0.0151803 0.142886 0 1 0.815255
31 gw-6 4.96715 0.962426 9.53786 0.0330127 0.00252754 0.0752618 0 1 0.787617
31 gw-7 4.52811 0.94184 8.32015 0.0616398 0.0149029 0.0866391 0 1 0.753883
31 gw-8 5.05351 0.967014 9.77154 0.0612508 0.0099728 0.112179 0 1 0.778376
31 gw-9 5.25015 0.966308 11.1193 0.0203852 0.00373506 0.0326684 0 1 1.35845
31 gw-10 5.39351 0.970979 11.6326 0.0228916 0.00332305 0.0409684 0 1 1.3351
31 gw-11 5.52314 0.974244 12.1399 0.0440103 0.00629626 0.0842046 0 1 1.38267
31 gw-12 5.41634 0.969823 11.8517 0.00434399 0.00138896 0.0034903 0 1 1.38781
31 gw-13 5.6718 0.974305 13.2694 0.0354728 0.00404649 0.0773822 0 1 2.10679
31 gw-14 5.87308 0.978272 14.2571 0.0191671 0.00328241 0.0245257 0 1 2.13631
31 gw-15 6.08798 0.981215 15.5479 0.00533907 0.000369232 0.01555 0 1 2.82159
31 gw-16 6.15414 0.982711 15.7958 0.00460776 0.000720916 0.00500565 0 1 2.87073
31 prod-bb-1 6.15706 0.982752 15.8059 0.00432876 0.000556661 0.00510542 0 1 2.89881
32 good-leaf-1 4.12193 0.94 6.42033 0.0554081 0.007125 0.113359 0 1 0.480625
32 evil-leaf-2 4.22193 0.945 6.6823 0.00982941 0.00760252 0.00912667 0 1 0.448792
32 evil-leaf-3 4.22193 0.945 6.6823 0.0217563 0.00184375 0.0520508 0 1 0.480331
32 good-leaf-4 4.22193 0.945 6.6823 0.0610264 0.0204792 0.0731256 0 1 0.445601
32 evil-leaf-5 3.92193 0.93 5.89639 0.116809 0.0207477 0.210758 0 1 0.459787
32 good-leaf-6 3.98418 0.93 6.11526 0.0291737 0.00525316 0.0612256 0 1 0.442039
32 good-leaf-7 4.12193 0.94 6.42033 0.0319013 0.000880503 0.0793398 0 1 0.454189
32 good-leaf-8 3.88418 0.925 5.85328 0.125309 0.0260125 0.216527 0 1 0.446359
32 evil-leaf-9 4.12193 0.94 6.42033 0.0616515 0.0102181 0.117963 0 1 0.46602
32 evil-leaf-10 3.98418 0.93 6.11526 0.108618 0.0237888 0.185582 0 1 0.4715
32 good-leaf-11 4.12193 0.94 6.42033 0.0275952 0.00227129 0.0767492 0 1 0.48086
32 good-leaf-12 4.02193 0.935 6.15836 0.0511862 0.00931034 0.0969427 0 1 0.440895
32 good-leaf-13 4.22193 0.945 6.6823 0.0739516 0.0270418 0.0831043 0 1 0.469432
32 good-leaf-14 3.88418 0.925 5.85328 0.0601896 0.00746032 0.124609 0 1 0.436775
32 evil-leaf-15 4.12193 0.94 6.42033 0.0778005 0.0132919 0.144953 0 1 0.459554
32 evil-leaf-16 3.78418 0.92 5.59131 0.101116 0.0221384 0.175523 0 1 0.418143
32 gw-1 4.70451 0.958333 8.40578 0.0188896 0.000904903 0.0604262 0 1 0.766227
32 gw-2 4.76007 0.959877 8.60104 0.0247778 0.00708359 0.0243831 0 1 0.77901
32 gw-3 4.65788 0.956841 8.2319 0.00829747 0.00207363 0.04055 0 1 0.776375
32 gw-4 4.81562 0.96142 8.7963 0.00536853 0.000837057 0.0248997 1 1 0.760414
32 gw-5 4.68354 0.95679 8.37365 0.0839925 0.0123601 0.160475 0 1 0.816979
32 gw-6 4.51472 0.951837 7.78668 0.0910848 0.0110031 0.183603 0 1 0.774921
32 gw-7 4.49313 0.945988 7.87499 0.00772389 0.00440348 0.0535039 0 1 0.745526
32 gw-8 4.66993 0.955247 8.35702 0.0759045 0.0121684 0.144759 0 1 0.786317
32 gw-9 5.25615 0.970204 10.7477 0.00114214 0.00403149 0.0334179 0 1 1.35823
32 gw-10 5.49599 0.975005 11.8054 0.0190012 0.00414627 0.0148566 1 1 1.39132
32 gw-11 5.26315 0.967347 11.0192 0.047072 0.00707925 0.0923091 0 1 1.39298
32 gw-12 5.11274 0.967253 10.1303 0.0560519 0.00264978 0.145247 0 1 1.35756
32 gw-13 5.72148 0.977723 13.132 0.00875874 0.00350852 0.0103526 0 1 2.09443
32 gw-14 5.61504 0.973717 12.9437 0.0439362 0.00465534 0.0921202 0 1 2.1104
32 gw-15 5.95276 0.97908 14.844 0.0222113 0.0021761 0.0452714 0 1 2.78422
32 gw-16 6.03613 0.981195 15.1302 0.0191767 0.00154284 0.0421346 0 1 2.84381
32 prod-bb-1 6.00991 0.981016 14.9451 0.0239 0.00176598 0.0544646 0 1 2.8533
33 good-leaf-1 4.05881 0.938272 6.20914 0.0153118 0.00183872 0.0328939 0 1 0.472123
33 evil-leaf-2 3.83659 0.925926 5.65685 0.0912702 0.0201842 0.153457 0 1 0.429339
33 evil-leaf-3 3.79465 0.919753 5.61142 0.101204 0.0267163 0.160256 0 1 0.456621
33 good-leaf-4 3.9477 0.932099 5.933 0.0649526 0.0136521 0.112133 0 1 0.434088
33 evil-leaf-5 4.16993 0.944444 6.48528 0.0632334 0.0155317 0.0998741 0 1 0.462974
33 good-leaf-6 3.9477 0.932099 5.933 0.00915644 0.00225674 0.0298041 0 1 0.434764
33 good-leaf-7 3.46132 0.901235 4.78299 0.160267 0.0412398 0.255023 0 1 0.409321
33 good-leaf-8 4.05881 0.938272 6.20914 0.0449593 0.0143477 0.0607957 0 1 0.446186
33 evil-leaf-9 4.05881 0.938272 6.20914 0.0153118 0.00183872 0.0328939 0 1 0.459879
33 evil-leaf-10 3.83659 0.925926 5.65685 0.0370445 0.00438072 0.0749604 0 1 0.450893
33 good-leaf-11 3.9477 0.932099 5.933 0.0422679 0.00840557 0.0759045 0 1 0.465233
33 good-leaf-12 3.9477 0.932099 5.933 0.0184552 0.00310292 0.0365942 0 1 0.434279
33 good-leaf-13 4.05881 0.938272 6.20914 0.038635 0.00711999 0.0708081 0 1 0.463331
33 good-leaf-14 3.83659 0.925926 5.65685 0.0122528 0.001001 0.033559 0 1 0.420348
33 evil-leaf-15 3.83659 0.925926 5.65685 0.069224 0.0149724 0.118915 0 1 0.440682
33 evil-leaf-16 3.9477 0.932099 5.933 0.0432112 0.0131508 0.0611098 0 1 0.413254
33 gw-1 4.54275 0.953174 7.83839 0.0343847 0.00538388 0.0675003 0 1 0.750071
33 gw-2 4.37355 0.944849 7.365 0.0811997 0.0156556 0.143708 0 1 0.747555
33 gw-3 4.5625 0.951172 7.98528 0.0204776 0.00592498 0.0299593 0 1 0.768865
33 gw-4 4.23729 0.939358 6.93977 0.120095 0.0229472 0.211058 0 1 0.716271
33 gw-5 4.35141 0.947266 7.20857 0.0709148 0.00995464 0.139137 0 1 0.770772
33 gw-6 4.47823 0.951093 7.62796 0.00808153 0.000781776 0.0203827 0 1 0.754643
33 gw-7 4.45282 0.949219 7.58871 0.00897214 0.00341558 0.0363537 0 1 0.724417
33 gw-8 4.375 0.945312 7.36396 0.0631541 0.0103998 0.11883 0 1 0.753195
33 gw-9 5.10511 0.966389 10.1269 0.0287351 0.00393228 0.0577612 0 1 1.32207
33 gw-10 5.16629 0.967538 10.4152 0.0599892 0.00765861 0.117763 0 1 1.36846
33 gw-11 5.05888 0.965661 9.94321 0.0388122 0.00174309 0.09765 0 1 1.34337
33 gw-12 5.14816 0.96514 10.4723 0.00692778 0.00218434 0.033764 0 1 1.34205
33 gw-13 5.66821 0.97607 13.0098 0.00930972 0.00169084 0.00930501 0 1 2.06772
33 gw-14 5.58673 0.974028 12.6283 0.00504286 0.000318734 0.0243714 0 1 2.05971
33 gw-15 5.98456 0.980129 14.9342 0.00534091 0.00107146 0.00607457 0 1 2.74627
33 gw-16 6.04341 0.981723 15.0967 0.00120627 0.000537605 0.00221676 0 1 2.80627
33 prod-bb-1 6.07215 0.982086 15.2817 0.0103575 0.00109078 0.0225224 0 1 2.82544
34 good-leaf-1 3.32193 0.9 4.32456 0.181552 0.0407895 0.303518 0 1 0.406648
34 evil-leaf-2 3.32193 0.9 4.32456 0.134146 0.028 0.235519 0 0 0.371954
34 evil-leaf-3 3.32193 0.9 4.32456 0.124577 0.0214765 0.22933 0 0 0.396306
34 good-leaf-4 3.32193 0.9 4.32456 0.158516 0.0344371 0.271101 0 0 0.375539
34 evil-leaf-5 3.32193 0.9 4.32456 0.20336 0.0470588 0.333174 0 1 0.400616
34 good-leaf-6 3.12193 0.88 3.95407 0.209179 0.055894 0.333546 0 0 0.370509
34 good-leaf-7 3.12193 0.88 3.95407 0.0980528 0.0235616 0.173306 0 0 0.34479
34 good-leaf-8 3.32193 0.9 4.32456 0.181552 0.0407895 0.303518 0 0 0.390489
34 evil-leaf-9 3.32193 0.9 4.32456 0.181552 0.0407895 0.303518 0 0 0.39715
34 evil-leaf-10 3.12193 0.88 3.95407 0.186276 0.0496 0.301012 0 0 0.381576
34 good-leaf-11 3.32193 0.9 4.32456 0.158516 0.0344371 0.271101 0 1 0.4021
34 good-leaf-12 3.32193 0.9 4.32456 0.158516 0.0344371 0.271101 0 0 0.381254
34 good-leaf-13 3.12193 0.88 3.95407 0.230827 0.0621053 0.363185 0 0 0.38977
