Time Node entropy gini t05 enrate ginirate t05rate apa cusum
87 evil-leaf-3 7.65821 0.99505 26.4253 0.0150349 0.000180593 0.0492254 1 0
87 good-leaf-4 2.80735 0.857143 3.2915 0.295729 0.0810924 0.460455 1 0
87 evil-leaf-5 7.56986 0.994737 25.5681 0.0171884 0.000257308 0.0547604 1 0
87 good-leaf-6 2.80735 0.857143 3.2915 0.400242 0.107347 0.596967 1 0
87 good-leaf-7 2.23593 0.77551 2.40588 0.445496 0.168607 0.61744 1 0
87 good-leaf-8 2.80735 0.857143 3.2915 0.303784 0.0810924 0.476616 1 0
87 evil-leaf-9 7.70214 0.995171 26.8904 0.00629783 0.000342954 0.0121637 1 0
87 evil-leaf-10 7.69349 0.995169 26.775 0.00707262 0.000101766 0.022951 1 0
87 good-leaf-11 2.52164 0.816327 2.84869 0.371812 0.122268 0.545641 1 0
87 good-leaf-12 2.80735 0.857143 3.2915 0.316343 0.0837872 0.494731 1 0
87 good-leaf-13 2.80735 0.857143 3.2915 0.236383 0.056107 0.396112 1 0
87 good-leaf-14 2.52164 0.816327 2.84869 0.346081 0.117059 0.508919 1 0
87 evil-leaf-15 7.57455 0.994737 25.6283 0.00583037 0.000167157 0.0270371 1 0
87 evil-leaf-16 7.78136 0.995455 27.6648 0.00723732 0.00056138 0.00987601 1 0
87 gw-1 7.65282 0.995002 26.4017 0.0098847 0.0001853 0.0419916 1 0
87 gw-2 7.69349 0.995169 26.775 0.0144353 1.23834e-05 0.0528657 1 0
87 gw-3 7.60733 0.994872 25.9285 0.0234879 0.000325955 0.0755636 1 0
87 gw-4 3.0958 0.876033 3.92676 0.325179 0.0792061 0.521091 1 0
87 gw-5 8.01805 0.995957 30.6369 0.00508175 6.94417e-05 0.0172159 1 0
87 gw-6 3.27761 0.892562 4.28001 0.298366 0.0673276 0.486647 1 0
87 gw-7 3.02206 0.861111 3.85795 0.298711 0.0854834 0.467526 1 0
87 gw-8 7.76728 0.995336 27.6771 0.00591832 7.18521e-05 0.0203677 1 0
87 gw-9 6.83107 0.990687 19.6346 0.0222556 0.000738695 0.0676135 1 0
87 gw-10 6.45326 0.988512 16.7438 0.0354937 0.00427017 0.0538523 1 0
87 gw-11 5.81855 0.981607 13.1365 0.00943688 0.000580401 0.0394543 1 0
87 gw-12 5.29708 0.973923 10.5999 0.0915399 0.00596422 0.218677 1 0
87 gw-13 7.24379 0.992934 23.0445 0.0053736 0.000530909 0.0105506 1 0
87 gw-14 6.40386 0.9876 16.5941 0.00530633 0.000382667 0.0256598 1 0
87 gw-15 7.44016 0.99358 25.1077 0.00353982 3.5185e-05 0.0116786 1 0
87 gw-16 7.42854 0.993549 24.9809 0.002864 1.04132e-05 0.00799086 1 0
87 prod-bb-1 7.42766 0.993539 24.9777 0.00265295 3.38178e-05 0.0060318 1 0
88 good-leaf-1 1.58496 0.666667 1.4641 0.291138 0.140351 0.391448 1 0
88 evil-leaf-2 7.7879 0.995475 27.7321 0.0169349 0.000427726 0.0494524 1 0
88 evil-leaf-3 7.60733 0.994872 25.9285 0.006644 0.000178594 0.0188024 1 0
88 good-leaf-4 1.58496 0.666667 1.4641 0.435425 0.222222 0.555187 1 0
88 evil-leaf-5 7.61471 0.994898 26 0.00592538 0.00016197 0.0168922 1 0
88 good-leaf-6 1.58496 0.666667 1.4641 0.435425 0.222222 0.555187 1 0
88 good-leaf-7 1.58496 0.666667 1.4641 0.291138 0.140351 0.391448 1 0
88 good-leaf-8 1.58496 0.666667 1.4641 0.435425 0.222222 0.555187 1 0
88 evil-leaf-9 7.66534 0.995074 26.4956 0.00477866 9.7397e-05 0.0146802 1 0
88 evil-leaf-10 7.65821 0.99505 26.4253 0.00458511 0.000120158 0.0130588 1 0
88 good-leaf-11 1.58496 0.666667 1.4641 0.371456 0.183333 0.486044 1 0
88 good-leaf-12 1.58496 0.666667 1.4641 0.435425 0.222222 0.555187 1 0
88 good-leaf-13 1.58496 0.666667 1.4641 0.435425 0.222222 0.555187 1 0
88 good-leaf-14 1.58496 0.666667 1.4641 0.371456 0.183333 0.486044 1 0
88 evil-leaf-15 7.61471 0.994898 26 0.0053025 0.000161395 0.014505 1 0
88 evil-leaf-16 7.6865 0.995146 26.7054 0.0121906 0.000310325 0.0346792 1 0
88 gw-1 7.78136 0.995455 27.6648 0.0167967 0.000454897 0.0478429 1 0
88 gw-2 7.59991 0.994845 25.8568 0.0121628 0.000325293 0.0342937 1 0
88 gw-3 7.59991 0.994845 25.8568 0.000975043 2.65703e-05 0.00276544 1 0
88 gw-4 1 0.5 0.828427 0.676981 0.429245 0.789031 0 0
88 gw-5 7.9492 0.995765 29.8592 0.00858665 0.00019302 0.0253858 1 0
88 gw-6 1 0.5 0.828427 0.6949 0.439815 0.806443 1 0
88 gw-7 1 0.5 0.828427 0.669099 0.419355 0.785267 1 0
88 gw-8 7.7447 0.995238 27.4922 0.0029082 9.86268e-05 0.00668052 1 0
88 gw-9 6.49595 0.988466 17.155 0.0490582 0.00224153 0.126287 1 0
88 gw-10 6.61471 0.989796 17.799 0.0250181 0.00129929 0.0630213 1 0
88 gw-11 5.8125 0.981445 13.1213 0.00103974 0.000165183 0.00115449 1 0
88 gw-12 6.04215 0.984178 14.3735 0.140657 0.0105295 0.356004 1 0
88 gw-13 7.05284 0.99179 21.5002 0.0263603 0.0011524 0.0670149 1 0
88 gw-14 6.56397 0.988305 17.8977 0.0250024 0.000713593 0.0785543 1 0
88 gw-15 7.41683 0.993446 24.8997 0.00313627 0.000134497 0.00828406 1 0
88 gw-16 7.42938 0.993613 24.8869 0.00011357 6.41474e-05 0.00376506 1 0
88 prod-bb-1 7.43666 0.99364 24.9575 0.00121155 0.00010095 0.00080734 1 0
89 good-leaf-1 3.625 0.914062 5.12132 1.28712 0.371094 2.49793 1 0
89 evil-leaf-2 7.71593 0.995217 27.0285 0.00924155 0.000259288 0.025373 1 0
89 evil-leaf-3 7.8925 0.995781 28.8435 0.037486 0.000913777 0.112424 1 0
89 good-leaf-4 3.5 0.90625 4.82843 1.20825 0.359375 2.29788 1 0
89 evil-leaf-5 7.64563 0.994977 26.3312 0.00406078 7.92707e-05 0.0127368 1 0
89 good-leaf-6 3.875 0.929688 5.70711 1.44485 0.394531 2.89803 1 0
89 good-leaf-7 3.75 0.921875 5.41421 1.36599 0.382813 2.69798 1 0
89 good-leaf-8 3.625 0.914062 5.12132 1.28712 0.371094 2.49793 1 0
89 evil-leaf-9 7.69266 0.995126 26.8097 0.00356504 5.22615e-05 0.0118548 1 0
89 evil-leaf-10 7.7211 0.995261 27.0517 0.0082118 0.000212209 0.0237021 1 0
