Time Node entropy gini t05 enrate ginirate t05rate apa cusum m_cusum
66 gw-13 4.98318 0.960302 9.88857 0.0766803 0.0124562 0.135385 0 0 0
66 gw-14 5.62298 0.974688 12.6235 0.045842 0.00406345 0.100435 0 0 0.0115978
66 gw-15 5.86396 0.978728 14.0698 0.00588375 0.00073944 0.0222863 0 0 0
66 gw-16 5.88668 0.979424 14.1296 0.00440598 0.000849146 0.0201893 0 0 0
66 prod-bb-1 5.88668 0.979424 14.1296 0.00440598 0.000849146 0.0201893 0 0 0
67 good-leaf-1 2.84644 0.84 3.52263 0.0258353 0.0232558 0.0170091 0 0 0
67 evil-leaf-2 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
67 evil-leaf-3 3.32193 0.9 4.32456 0 0 0 0 0 0
67 good-leaf-4 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 0 0 0
67 evil-leaf-5 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
67 good-leaf-6 3.32193 0.9 4.32456 0 0 0 0 0 0
67 good-leaf-7 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
67 good-leaf-8 2.92193 0.86 3.58359 0.0734773 0.0238095 0.115304 0 0 0
67 evil-leaf-9 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
67 evil-leaf-10 3.32193 0.9 4.32456 0 0 0 0 0 0
67 good-leaf-11 3.32193 0.9 4.32456 0 0 0 0 0 0
67 good-leaf-12 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
67 good-leaf-13 3.32193 0.9 4.32456 0 0 0 0 0 0
67 good-leaf-14 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
67 evil-leaf-15 3.12193 0.88 3.95407 0.179671 0.0731707 0.254405 0 0 0
67 evil-leaf-16 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
67 gw-1 3.93214 0.930748 5.91147 0.128568 0.0399418 0.192102 0 0 0
67 gw-2 4.32193 0.95 6.94427 0.129362 0.0267964 0.230667 0 0 0.00492825
67 gw-3 3.78418 0.92 5.59131 0.103684 0.026455 0.163265 0 0 0
67 gw-4 3.89241 0.925208 5.86725 0.0448067 0.00593058 0.0904218 0 0 0
67 gw-5 4.12193 0.94 6.42033 0 0 0 0 0 0
67 gw-6 4.22193 0.945 6.6823 0.0242605 0.00531915 0.0408035 0 0 0
67 gw-7 3.88418 0.925 5.85328 0.101285 0.0263158 0.157106 0 0 0
67 gw-8 4.14266 0.941828 6.44902 0.066547 0.0181927 0.101778 0 0 0
67 gw-9 4.85579 0.962525 8.95832 0.142555 0.0292343 0.248337 0 0 0
67 gw-10 4.66257 0.955247 8.34153 0.0119078 0.00132697 0.0242032 0 0 0
67 gw-11 4.98477 0.966759 9.37856 0.00365502 0.000526782 0.0135293 0 0 0
67 gw-12 4.83978 0.961219 8.93591 0.0362714 0.0039183 0.0736313 0 0 0
67 gw-13 5.33081 0.971512 11.1324 0.0697608 0.011673 0.125783 0 0 0
67 gw-14 5.5938 0.976919 12.2436 0.00518871 0.00228919 0.0300906 0 0 0
67 gw-15 5.84893 0.979568 13.8844 0.00256323 0.000857988 0.0131744 0 0 0
67 gw-16 5.881 0.980246 13.9799 0.000965523 0.000839308 0.0105938 0 0 0
67 prod-bb-1 5.881 0.980246 13.9799 0.000965523 0.000839308 0.0105938 0 0 0
68 good-leaf-1 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
68 evil-leaf-2 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 0 0 0
68 evil-leaf-3 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
68 good-leaf-4 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
68 evil-leaf-5 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
68 good-leaf-6 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 0 0 0
68 good-leaf-7 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
68 good-leaf-8 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
68 evil-leaf-9 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
68 evil-leaf-10 3.32193 0.9 4.32456 0 0 0 0 0 0
68 good-leaf-11 3.32193 0.9 4.32456 0 0 0 0 0 0
68 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
68 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
68 good-leaf-14 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
68 evil-leaf-15 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
68 evil-leaf-16 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
68 gw-1 3.72193 0.91 5.5259 0.0534595 0.0222917 0.0652232 0 0 0
68 gw-2 4.12193 0.94 6.42033 0.0462756 0.0105263 0.0754497 0 0 0
68 gw-3 3.78418 0.92 5.59131 0 0 1.5885e-16 0 0 0
68 gw-4 3.72193 0.91 5.5259 0.0437978 0.0164371 0.0581779 0 0 0
68 gw-5 3.92193 0.93 5.89639 0.048521 0.0106383 0.0816069 0 0 0
68 gw-6 4.05881 0.938272 6.20914 0.038635 0.00711999 0.0708081 0 0 0
68 gw-7 3.92193 0.93 5.89639 0.00971745 0.00540541 0.00736352 0 0 0
68 gw-8 4.0374 0.936288 6.18024 0.0254095 0.00588235 0.0416772 0 0 0
68 gw-9 4.71195 0.95332 8.63596 0.0296217 0.00956284 0.0359846 0 0 0
68 gw-10 4.73451 0.958449 8.5558 0.0154291 0.00335185 0.0256879 0 0 0
68 gw-11 4.68188 0.957064 8.36575 0.0607629 0.0100287 0.107992 0 0 0
68 gw-12 4.77702 0.961286 8.62468 0.0129664 6.94674e-05 0.0348291 0 0 0
68 gw-13 5.45082 0.973338 11.7038 0.0225121 0.0018797 0.0513244 0 0 0
68 gw-14 5.3203 0.971022 11.1106 0.0488936 0.00603584 0.0925425 0 0 0
68 gw-15 5.82405 0.978202 13.9454 0.00425376 0.00139387 0.00439292 0 0 0
68 gw-16 5.89981 0.980362 14.1453 0.00319881 0.000118892 0.011827 0 0 0
68 prod-bb-1 5.89981 0.980362 14.1453 0.00319881 0.000118892 0.011827 0 0 0
69 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
69 evil-leaf-2 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
69 evil-leaf-3 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
69 good-leaf-4 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
69 evil-leaf-5 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
69 good-leaf-6 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
69 good-leaf-7 2.84644 0.84 3.52263 0.0258353 0.0232558 0.0170091 0 0 0
69 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
69 evil-leaf-9 3.32193 0.9 4.32456 0 0 0 0 0 0
69 evil-leaf-10 3.32193 0.9 4.32456 0 0 0 0 0 0
69 good-leaf-11 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
69 good-leaf-12 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
69 good-leaf-13 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
69 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
69 evil-leaf-15 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
69 evil-leaf-16 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
69 gw-1 4.02193 0.935 6.15836 0.0806034 0.0274725 0.114453 0 0 0
69 gw-2 4.12193 0.94 6.42033 0 0 0 0 0 0
69 gw-3 4.22193 0.945 6.6823 0.115677 0.0271739 0.195122 0 0 0.000944599
69 gw-4 3.93214 0.930748 5.91147 0.0564788 0.0227999 0.0697741 0 0 0
69 gw-5 4.02193 0.935 6.15836 0.0254977 0.00537634 0.0444292 0 0 0
69 gw-6 3.88418 0.925 5.85328 0.0430249 0.0141447 0.0573114 0 0 0
69 gw-7 3.82687 0.925208 5.64269 0.0242363 0.00515295 0.0430257 0 0 0
69 gw-8 3.93214 0.930748 5.91147 0.026072 0.00591716 0.0434898 0 0 0
69 gw-9 4.83418 0.96125 8.92098 0.0259406 0.0083181 0.0330044 0 0 0
69 gw-10 4.87515 0.96121 9.09908 0.0297039 0.00288067 0.0634976 0 0 0
69 gw-11 4.63131 0.95332 8.28694 0.0108024 0.00391147 0.00942054 0 0 0
69 gw-12 4.75438 0.959834 8.58707 0.00474 0.00151028 0.00436079 0 0 0
69 gw-13 5.48129 0.97403 11.8426 0.00558971 0.000711231 0.0118592 0 0 0
69 gw-14 5.36056 0.971022 11.3581 0.00756737 0 0.0222779 0 0 0
69 gw-15 5.89695 0.97874 14.3934 0.0125174 0.000549411 0.0321273 0 0 0
69 gw-16 5.95285 0.980174 14.5488 0.00898977 0.000192471 0.02853 0 0 0
69 prod-bb-1 5.95285 0.980174 14.5488 0.00898977 0.000192471 0.02853 0 0 0
70 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
70 evil-leaf-2 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 evil-leaf-3 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 good-leaf-4 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 0 0 0
70 evil-leaf-5 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
70 good-leaf-6 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 good-leaf-7 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
70 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
70 evil-leaf-9 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 evil-leaf-10 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
70 good-leaf-11 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
70 good-leaf-12 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 good-leaf-13 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 0 0 0
70 good-leaf-14 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
70 evil-leaf-15 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
70 evil-leaf-16 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
70 gw-1 4.02193 0.935 6.15836 0 0 0 0 0 0
70 gw-2 3.98418 0.93 6.11526 0.0334175 0.0106383 0.0475166 0 0 0
70 gw-3 4.02193 0.935 6.15836 0.0473717 0.010582 0.0784076 0 0 0
70 gw-4 3.93214 0.930748 5.91147 0 0 1.50247e-16 0 0 0
70 gw-5 4.02193 0.935 6.15836 0 0 0 0 0 0
70 gw-6 4.22193 0.945 6.6823 0.0869538 0.0216216 0.141633 0 0 0
70 gw-7 3.92193 0.93 5.89639 0.0248383 0.00517964 0.0449602 0 0 0
70 gw-8 4.0374 0.936288 6.18024 0.02677 0.00595238 0.0454671 0 0 0
70 gw-9 4.82193 0.96 8.9052 0.0025352 0.00130039 0.00176841 0 0 0
70 gw-10 4.66898 0.955679 8.34956 0.0422891 0.00575427 0.0823725 0 0 0
70 gw-11 4.90306 0.96375 9.1367 0.0586769 0.0109405 0.102542 0 0 0
70 gw-12 4.52 0.95252 7.79088 0.0492973 0.00761976 0.0927194 0 0 0
70 gw-13 5.44554 0.974069 11.609 0.00652103 3.92106e-05 0.0197231 0 0 0
70 gw-14 5.24684 0.9696 10.7955 0.021215 0.00146466 0.0495328 0 0 0
70 gw-15 5.76916 0.977693 13.6115 0.0216703 0.0010691 0.0543272 0 0 0
70 gw-16 5.83785 0.979527 13.7982 0.019318 0.000660221 0.0515914 0 0 0
70 prod-bb-1 5.83785 0.979527 13.7982 0.019318 0.000660221 0.0515914 0 0 0
71 good-leaf-1 3.32193 0.9 4.32456 0 0 0 0 0 0
71 evil-leaf-2 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
71 evil-leaf-3 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 0 0 0
71 good-leaf-4 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 0 0 0
71 evil-leaf-5 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
71 good-leaf-6 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
71 good-leaf-7 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
71 good-leaf-8 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
71 evil-leaf-9 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
71 evil-leaf-10 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
71 good-leaf-11 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
71 good-leaf-12 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
71 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
71 good-leaf-14 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
71 evil-leaf-15 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
71 evil-leaf-16 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
71 gw-1 4.22193 0.945 6.6823 0.0497274 0.0106952 0.0850784 0 0 0.0015328
71 gw-2 3.96982 0.934256 5.96206 0.00360624 0.0045764 0.025051 0 0 0
71 gw-3 3.78714 0.919668 5.59847 0.058376 0.0163983 0.0909152 0 0 0
71 gw-4 4.22193 0.945 6.6823 0.0736978 0.0153125 0.130396 0 0 0.00101979
71 gw-5 4.12193 0.94 6.42033 0.0248637 0.00534759 0.0425392 0 0 0
71 gw-6 3.92193 0.93 5.89639 0.0710576 0.015873 0.117611 0 0 0
71 gw-7 3.89241 0.925208 5.86725 0.00752716 0.00515295 0.00494195 0 0 0
71 gw-8 4.22193 0.945 6.6823 0.0457044 0.00930473 0.0812358 0 0 0
71 gw-9 4.75662 0.959825 8.59299 0.0135443 0.000182615 0.0350593 0 0 0
71 gw-10 4.77258 0.95858 8.72387 0.0221893 0.00303576 0.0448299 0 0 0
71 gw-11 4.75306 0.9575 8.68948 0.0305932 0.00648508 0.048947 0 0 0
71 gw-12 4.87515 0.96121 9.09908 0.0785721 0.00912279 0.167913 0 0 0
71 gw-13 5.33326 0.970163 11.2303 0.0206196 0.00400937 0.0326204 0 0 0
71 gw-14 5.31375 0.970821 11.0947 0.0127527 0.00125968 0.0277124 0 0 0
71 gw-15 5.79988 0.977919 13.7148 0.00532461 0.000230536 0.00759256 0 0 0
71 gw-16 5.8385 0.979027 13.8179 0.000111206 0.000510567 0.00142877 0 0 0
71 prod-bb-1 5.8385 0.979027 13.8179 0.000111206 0.000510567 0.00142877 0 0 0
72 good-leaf-1 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
72 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 0 0 0
72 evil-leaf-3 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 0 0 0
72 good-leaf-4 2.84644 0.84 3.52263 0.0882431 0.0454545 0.109112 0 0 0
72 evil-leaf-5 3.32193 0.9 4.32456 0.136896 0.0465116 0.206767 0 0 0
72 good-leaf-6 2.37095 0.78 2.72071 0.240549 0.113636 0.311921 0 0 0
72 good-leaf-7 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
72 good-leaf-8 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
72 evil-leaf-9 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
72 evil-leaf-10 3.12193 0.88 3.95407 0 0 0 0 0 0
72 good-leaf-11 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
72 good-leaf-12 2.72193 0.84 3.2131 0.128126 0.0454545 0.187394 0 0 0
72 good-leaf-13 3.12193 0.88 3.95407 1.42248e-16 0 0 0 0 0
72 good-leaf-14 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
72 evil-leaf-15 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
72 evil-leaf-16 2.64644 0.82 3.15215 0.203342 0.0888889 0.271104 0 0 0
72 gw-1 4.12193 0.94 6.42033 0.0236859 0.00529101 0.0392038 0 0 0
72 gw-2 3.78714 0.919668 5.59847 0.0460152 0.0156151 0.0609847 0 0 0
72 gw-3 3.89241 0.925208 5.86725 0.0277949 0.0060241 0.0480091 0 0 0
72 gw-4 3.72161 0.919668 5.37391 0.118504 0.0268068 0.195799 0 0 0
72 gw-5 3.98418 0.93 6.11526 0.0334175 0.0106383 0.0475166 0 0 0
72 gw-6 3.78418 0.92 5.59131 0.0351216 0.0107527 0.0517389 0 0 0
72 gw-7 3.92193 0.93 5.89639 0.00758425 0.00517964 0.00496649 0 0 0
72 gw-8 3.53049 0.901235 5.01371 0.163772 0.0463126 0.249704 0 0 0
72 gw-9 4.60938 0.954294 8.14443 0.0309537 0.00576257 0.0522016 0 0 0
72 gw-10 4.47135 0.948753 7.71686 0.0631162 0.010251 0.115431 0 0 0
72 gw-11 4.50939 0.949375 7.88087 0.0512661 0.00848521 0.0930567 0 0 0
72 gw-12 4.34329 0.943673 7.30859 0.109095 0.0182439 0.196777 0 0 0
72 gw-13 5.07975 0.961907 10.329 0.0475338 0.00851064 0.0802536 0 0 0
72 gw-14 5.06458 0.962449 10.2131 0.0468912 0.00862404 0.0794609 0 0 0
72 gw-15 5.59372 0.973022 12.8385 0.0355448 0.00500671 0.0638991 0 0 0
72 gw-16 5.65501 0.975382 12.9837 0.0314278 0.0037229 0.0603746 0 0 0
72 prod-bb-1 5.65501 0.975382 12.9837 0.0314278 0.0037229 0.0603746 0 0 0
73 good-leaf-1 3.12193 0.88 3.95407 0 0 0 0 0 0
73 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 0 0 0
73 evil-leaf-3 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
73 good-leaf-4 3.12193 0.88 3.95407 0.0967836 0.047619 0.122476 0 0 0
73 evil-leaf-5 3.32193 0.9 4.32456 0 0 0 0 0 0
73 good-leaf-6 3.32193 0.9 4.32456 0.401095 0.153846 0.589494 0 0 0
73 good-leaf-7 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
73 good-leaf-8 3.12193 0.88 3.95407 1.42248e-16 0 2.24624e-16 0 0 0
73 evil-leaf-9 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
73 evil-leaf-10 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
73 good-leaf-11 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
73 good-leaf-12 2.92193 0.86 3.58359 0.0734773 0.0238095 0.115304 0 0 0
73 good-leaf-13 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
73 good-leaf-14 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
73 evil-leaf-15 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
73 evil-leaf-16 3.32193 0.9 4.32456 0.255244 0.097561 0.371938 0 0 0
73 gw-1 4.22193 0.945 6.6823 0.0242605 0.00531915 0.0408035 0 0 0
73 gw-2 3.82687 0.914127 5.80013 0.010491 0.0060241 0.0360217 0 0 0
73 gw-3 4.12193 0.94 6.42033 0.0589663 0.015988 0.0942662 0 0 0
73 gw-4 3.92193 0.93 5.89639 0.0538252 0.0112349 0.0972241 0 0 0
73 gw-5 4.0374 0.936288 6.18024 0.0133572 0.00676139 0.0106271 0 0 0
73 gw-6 3.93214 0.930748 5.91147 0.0390981 0.0116825 0.0572591 0 0 0
73 gw-7 4.22193 0.945 6.6823 0.076493 0.016129 0.133288 0 0 0
73 gw-8 3.88418 0.925 5.85328 0.100182 0.0263699 0.167457 0 0 0
73 gw-9 4.66067 0.952005 8.44835 0.0111266 0.00239797 0.0373173 0 0 0
73 gw-10 4.81067 0.961286 8.7856 0.0758871 0.0132091 0.138494 0 0 0
73 gw-11 4.64911 0.957064 8.20696 0.0309864 0.00809827 0.0413778 0 0 0
73 gw-12 4.87193 0.96125 9.09045 0.121714 0.0186256 0.243804 0 0 0
73 gw-13 5.3369 0.9696 11.3159 0.050623 0.00799813 0.095544 0 0 0
73 gw-14 5.41036 0.972444 11.5387 0.0682754 0.0103854 0.129795 0 0 0
73 gw-15 5.81638 0.976852 14.0693 0.0398055 0.00393556 0.0958685 0 0 0
73 gw-16 5.88139 0.978535 14.2505 0.040033 0.00323326 0.0975673 0 0 0
73 prod-bb-1 5.88139 0.978535 14.2505 0.040033 0.00323326 0.0975673 0 0 0
74 good-leaf-1 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
74 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 0 0 0
74 evil-leaf-3 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
74 good-leaf-4 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0.000237536
74 evil-leaf-5 3.32193 0.9 4.32456 0 0 0 0 0 0
74 good-leaf-6 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
74 good-leaf-7 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
74 good-leaf-8 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
74 evil-leaf-9 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
74 evil-leaf-10 2.72193 0.84 3.2131 0.068448 0.0232558 0.103384 0 0 0
74 good-leaf-11 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
74 good-leaf-12 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
74 good-leaf-13 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
74 good-leaf-14 3.32193 0.9 4.32456 0 0 0 0 0 0
74 evil-leaf-15 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
74 evil-leaf-16 3.32193 0.9 4.32456 0 0 0 0 0 0
74 gw-1 3.92193 0.93 5.89639 0.0710576 0.015873 0.117611 0 0 0
74 gw-2 4.12193 0.94 6.42033 0.0771003 0.028303 0.106927 0 0 0
74 gw-3 4.02193 0.935 6.15836 0.0242605 0.00531915 0.0408035 0 0 0
74 gw-4 4.02193 0.935 6.15836 0.0254977 0.00537634 0.0444292 0 0 0
74 gw-5 3.68188 0.914127 5.32969 0.0880567 0.0236686 0.137624 0 0 0
74 gw-6 4.14266 0.941828 6.44902 0.0535399 0.0119048 0.0909342 0 0 0
74 gw-7 4.12193 0.94 6.42033 0.0236859 0.00529101 0.0392038 0 0 0
74 gw-8 4.02193 0.935 6.15836 0.0354629 0.0108108 0.0521199 0 0 0
74 gw-9 4.59644 0.95375 8.11906 0.0137816 0.0018327 0.0389775 0 0 0
74 gw-10 4.73451 0.958449 8.5558 0.0158315 0.00295111 0.026156 0 0 0
74 gw-11 4.79027 0.959825 8.75391 0.0303618 0.00288484 0.0666443 0 0 0
74 gw-12 4.78418 0.96 8.73574 0.0180102 0.00130039 0.0390199 0 0 0
74 gw-13 5.27633 0.968364 11.0377 0.011349 0.00127455 0.0245811 0 0 0
74 gw-14 5.34494 0.970782 11.253 0.0120929 0.00170997 0.0247619 0 0 0
74 gw-15 5.64216 0.975816 12.8155 0.0299536 0.00106006 0.0891151 0 0 0
74 gw-16 5.68469 0.977216 12.9185 0.0334456 0.00134852 0.0934706 0 0 0
74 prod-bb-1 5.68469 0.977216 12.9185 0.0334456 0.00134852 0.0934706 0 0 0
75 good-leaf-1 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 0 0 0
75 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 0 0 0
75 evil-leaf-3 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
75 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
75 evil-leaf-5 3.12193 0.88 3.95407 0.060206 0.0222222 0.0856698 0 0 0
75 good-leaf-6 3.12193 0.88 3.95407 0 0 0 0 0 0
75 good-leaf-7 3.32193 0.9 4.32456 0 0 0 0 0 0
75 good-leaf-8 2.92193 0.86 3.58359 0.120412 0.0444444 0.17134 0 0 0
75 evil-leaf-9 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
75 evil-leaf-10 3.12193 0.88 3.95407 0.146955 0.047619 0.230608 0 0 0
75 good-leaf-11 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
75 good-leaf-12 2.92193 0.86 3.58359 0.064063 0.0227273 0.0936968 0 0 0
75 good-leaf-13 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
75 good-leaf-14 2.84644 0.84 3.52263 0.143136 0.0666667 0.185434 0 0 0
75 evil-leaf-15 3.12193 0.88 3.95407 0 0 0 0 0 0
75 evil-leaf-16 3.32193 0.9 4.32456 0 0 0 0 0 0
75 gw-1 3.92193 0.92 6.04984 1.13232e-16 0.0107527 0.026026 0 0 0
75 gw-2 4.22193 0.945 6.6823 0.0242605 0.00531915 0.0408035 0 0 0
75 gw-3 4.14266 0.941828 6.44902 0.0300195 0.00730295 0.0471983 0 0 0
75 gw-4 4.0374 0.936288 6.18024 0.00384719 0.00137763 0.00355394 0 0 0
75 gw-5 4.12193 0.94 6.42033 0.119517 0.028303 0.204634 0 0 0
75 gw-6 3.61635 0.903047 5.26258 0.127048 0.0411765 0.183972 0 0 0
75 gw-7 4.14266 0.941828 6.44902 0.00503072 0.00194495 0.00446894 0 0 0
75 gw-8 3.92193 0.93 5.89639 0.0248637 0.00534759 0.0425392 0 0 0
75 gw-9 4.88516 0.95858 9.22963 0.0628129 0.0050641 0.136785 0 0 0
75 gw-10 4.66898 0.955679 8.34956 0.0138414 0.00289017 0.0241053 0 0 0
75 gw-11 4.75662 0.959825 8.59299 0.00702501 1.15669e-16 0.0183823 0 0 0
75 gw-12 4.68259 0.957265 8.36465 0.0212359 0.002849 0.0424797 0 0 0
75 gw-13 5.42385 0.970914 11.67 0.0279584 0.00263297 0.0572815 0 0 0
75 gw-14 5.28278 0.969907 10.9609 0.0116289 0.000900496 0.0259522 0 0 0
75 gw-15 5.7669 0.976968 13.5261 0.0221073 0.00118021 0.0554479 0 0 0
75 gw-16 5.79962 0.978271 13.6026 0.0202177 0.00108032 0.052957 0 0 0
75 prod-bb-1 5.79962 0.978271 13.6026 0.0202177 0.00108032 0.052957 0 0 0
76 good-leaf-1 3.32193 0.9 4.32456 0.167047 0.0714286 0.227648 0 0 0
76 evil-leaf-2 3.32193 0.9 4.32456 0 0 0 0 0 0
76 evil-leaf-3 3.32193 0.9 4.32456 0 0 0 0 0 0
76 good-leaf-4 3.32193 0.9 4.32456 0 0 0 0 0 0
76 evil-leaf-5 3.12193 0.88 3.95407 0 0 2.24624e-16 0 0 0
76 good-leaf-6 3.32193 0.9 4.32456 0.064063 0.0227273 0.0936968 0 0 0
76 good-leaf-7 3.32193 0.9 4.32456 0 0 0 0 0 0
76 good-leaf-8 3.12193 0.88 3.95407 0.068448 0.0232558 0.103384 0 0 0
76 evil-leaf-9 3.12193 0.88 3.95407 0 0 0 0 0 0
