Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	prod-bb-1	1	internal://	InInterests	0	0	0	0
1	prod-bb-1	1	internal://	OutInterests	0	0	0	0
1	prod-bb-1	1	internal://	InData	0	0	0	0
1	prod-bb-1	1	internal://	OutData	0	0	0	0
1	prod-bb-1	1	internal://	InNacks	0	0	0	0
1	prod-bb-1	1	internal://	OutNacks	0	0	0	0
1	prod-bb-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	prod-bb-1	1	internal://	InTimedOutInterests	0	0	0	0
1	prod-bb-1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	prod-bb-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	InInterests	8	0.28125	10	0.351562
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	OutInterests	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	InData	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	OutData	8	8.35938	10	10.4492
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	8	0	10	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	0	0	0	0
1	prod-bb-1	256	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
1	prod-bb-1	257	internal://	InInterests	0	0	0	0
1	prod-bb-1	257	internal://	OutInterests	0	0	0	0
1	prod-bb-1	257	internal://	InData	0	0	0	0
1	prod-bb-1	257	internal://	OutData	0	0	0	0
1	prod-bb-1	257	internal://	InNacks	0	0	0	0
1	prod-bb-1	257	internal://	OutNacks	0	0	0	0
1	prod-bb-1	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	prod-bb-1	257	internal://	InTimedOutInterests	0	0	0	0
1	prod-bb-1	257	internal://	OutSatisfiedInterests	0	0	0	0
1	prod-bb-1	257	internal://	OutTimedOutInterests	0	0	0	0
1	prod-bb-1	258	appFace://	InInterests	0	0	0	0
1	prod-bb-1	258	appFace://	OutInterests	8	0.28125	10	0.351562
1	prod-bb-1	258	appFace://	InData	8	8.35938	10	10.4492
1	prod-bb-1	258	appFace://	OutData	0	0	0	0
1	prod-bb-1	258	appFace://	InNacks	0	0	0	0
1	prod-bb-1	258	appFace://	OutNacks	0	0	0	0
1	prod-bb-1	258	appFace://	InSatisfiedInterests	0	0	0	0
1	prod-bb-1	258	appFace://	InTimedOutInterests	0	0	0	0
1	prod-bb-1	258	appFace://	OutSatisfiedInterests	8	0	10	0
1	prod-bb-1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	prod-bb-1	-1	all	SatisfiedInterests	9.6	0	12	0
1	prod-bb-1	-1	all	TimedOutInterests	0	0	0	0
1	prod-bb-2	1	internal://	InInterests	0	0	0	0
1	prod-bb-2	1	internal://	OutInterests	0	0	0	0
1	prod-bb-2	1	internal://	InData	0	0	0	0
1	prod-bb-2	1	internal://	OutData	0	0	0	0
1	prod-bb-2	1	internal://	InNacks	0	0	0	0
1	prod-bb-2	1	internal://	OutNacks	0	0	0	0
1	prod-bb-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	prod-bb-2	1	internal://	InTimedOutInterests	0	0	0	0
1	prod-bb-2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	prod-bb-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	InInterests	15.2	0.534375	19	0.667969
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	OutInterests	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	InData	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	OutData	15.2	15.8828	19	19.8535
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	InNacks	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	OutNacks	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	InSatisfiedInterests	15.2	0	19	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	InTimedOutInterests	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	OutSatisfiedInterests	0	0	0	0
1	prod-bb-2	256	netdev://[00:00:00:00:00:1e]	OutTimedOutInterests	0	0	0	0
1	prod-bb-2	257	internal://	InInterests	0	0	0	0
1	prod-bb-2	257	internal://	OutInterests	0	0	0	0
1	prod-bb-2	257	internal://	InData	0	0	0	0
1	prod-bb-2	257	internal://	OutData	0	0	0	0
1	prod-bb-2	257	internal://	InNacks	0	0	0	0
1	prod-bb-2	257	internal://	OutNacks	0	0	0	0
1	prod-bb-2	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	prod-bb-2	257	internal://	InTimedOutInterests	0	0	0	0
1	prod-bb-2	257	internal://	OutSatisfiedInterests	0	0	0	0
1	prod-bb-2	257	internal://	OutTimedOutInterests	0	0	0	0
1	prod-bb-2	258	appFace://	InInterests	0	0	0	0
1	prod-bb-2	258	appFace://	OutInterests	15.2	0.534375	19	0.667969
1	prod-bb-2	258	appFace://	InData	15.2	15.8828	19	19.8535
1	prod-bb-2	258	appFace://	OutData	0	0	0	0
1	prod-bb-2	258	appFace://	InNacks	0	0	0	0
1	prod-bb-2	258	appFace://	OutNacks	0	0	0	0
1	prod-bb-2	258	appFace://	InSatisfiedInterests	0	0	0	0
1	prod-bb-2	258	appFace://	InTimedOutInterests	0	0	0	0
1	prod-bb-2	258	appFace://	OutSatisfiedInterests	15.2	0	19	0
1	prod-bb-2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	prod-bb-2	-1	all	SatisfiedInterests	16.8	0	21	0
1	prod-bb-2	-1	all	TimedOutInterests	0	0	0	0
1	gw-1	1	internal://	InInterests	0	0	0	0
1	gw-1	1	internal://	OutInterests	0	0	0	0
1	gw-1	1	internal://	InData	0	0	0	0
1	gw-1	1	internal://	OutData	0	0	0	0
1	gw-1	1	internal://	InNacks	0	0	0	0
1	gw-1	1	internal://	OutNacks	0	0	0	0
1	gw-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-1	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	InInterests	8	0.28125	10	0.351562
1	gw-1	257	netdev://[00:00:00:00:00:04]	OutInterests	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	OutData	8	8.35938	10	10.4492
1	gw-1	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	7.2	0	9	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0	0	0	0
1	gw-1	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	OutInterests	7.2	0.253125	9	0.316406
1	gw-1	258	netdev://[00:00:00:00:00:09]	InData	7.2	7.52344	9	9.4043
1	gw-1	258	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	7.2	0	9	0
1	gw-1	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1	gw-1	259	internal://	InInterests	0	0	0	0
1	gw-1	259	internal://	OutInterests	0	0	0	0
1	gw-1	259	internal://	InData	0	0	0	0
1	gw-1	259	internal://	OutData	0	0	0	0
1	gw-1	259	internal://	InNacks	0	0	0	0
1	gw-1	259	internal://	OutNacks	0	0	0	0
1	gw-1	259	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-1	259	internal://	InTimedOutInterests	0	0	0	0
1	gw-1	259	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-1	259	internal://	OutTimedOutInterests	0	0	0	0
1	gw-1	-1	all	SatisfiedInterests	9.6	0	12	0
1	gw-1	-1	all	TimedOutInterests	0	0	0	0
1	gw-2	1	internal://	InInterests	0	0	0	0
1	gw-2	1	internal://	OutInterests	0	0	0	0
1	gw-2	1	internal://	InData	0	0	0	0
1	gw-2	1	internal://	OutData	0	0	0	0
1	gw-2	1	internal://	InNacks	0	0	0	0
1	gw-2	1	internal://	OutNacks	0	0	0	0
1	gw-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-2	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	InInterests	8	0.28125	10	0.351562
1	gw-2	257	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	OutData	8	8.35938	10	10.4492
1	gw-2	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	8	0	10	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
1	gw-2	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	InInterests	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	OutInterests	8	0.28125	10	0.351562
1	gw-2	259	netdev://[00:00:00:00:00:0d]	InData	8	8.35938	10	10.4492
1	gw-2	259	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	8	0	10	0
1	gw-2	259	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
1	gw-2	260	internal://	InInterests	0	0	0	0
1	gw-2	260	internal://	OutInterests	0	0	0	0
1	gw-2	260	internal://	InData	0	0	0	0
1	gw-2	260	internal://	OutData	0	0	0	0
1	gw-2	260	internal://	InNacks	0	0	0	0
1	gw-2	260	internal://	OutNacks	0	0	0	0
1	gw-2	260	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-2	260	internal://	InTimedOutInterests	0	0	0	0
1	gw-2	260	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-2	260	internal://	OutTimedOutInterests	0	0	0	0
1	gw-2	-1	all	SatisfiedInterests	9.6	0	12	0
1	gw-2	-1	all	TimedOutInterests	0	0	0	0
1	gw-3	1	internal://	InInterests	0	0	0	0
1	gw-3	1	internal://	OutInterests	0	0	0	0
1	gw-3	1	internal://	InData	0	0	0	0
1	gw-3	1	internal://	OutData	0	0	0	0
1	gw-3	1	internal://	InNacks	0	0	0	0
1	gw-3	1	internal://	OutNacks	0	0	0	0
1	gw-3	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-3	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-3	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-3	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	InInterests	7.2	0.253125	9	0.316406
1	gw-3	256	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	OutData	7.2	7.52344	9	9.4043
1	gw-3	256	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	7.2	0	9	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
1	gw-3	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	InInterests	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	OutInterests	7.2	0.253125	9	0.316406
1	gw-3	258	netdev://[00:00:00:00:00:0f]	InData	7.2	7.52344	9	9.4043
1	gw-3	258	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	7.2	0	9	0
1	gw-3	258	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
1	gw-3	259	internal://	InInterests	0	0	0	0
1	gw-3	259	internal://	OutInterests	0	0	0	0
1	gw-3	259	internal://	InData	0	0	0	0
1	gw-3	259	internal://	OutData	0	0	0	0
1	gw-3	259	internal://	InNacks	0	0	0	0
1	gw-3	259	internal://	OutNacks	0	0	0	0
1	gw-3	259	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-3	259	internal://	InTimedOutInterests	0	0	0	0
1	gw-3	259	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-3	259	internal://	OutTimedOutInterests	0	0	0	0
1	gw-3	-1	all	SatisfiedInterests	8.8	0	11	0
1	gw-3	-1	all	TimedOutInterests	0	0	0	0
1	gw-4	1	internal://	InInterests	0	0	0	0
1	gw-4	1	internal://	OutInterests	0	0	0	0
1	gw-4	1	internal://	InData	0	0	0	0
1	gw-4	1	internal://	OutData	0	0	0	0
1	gw-4	1	internal://	InNacks	0	0	0	0
1	gw-4	1	internal://	OutNacks	0	0	0	0
1	gw-4	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-4	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-4	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-4	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	InInterests	8	0.28125	10	0.351562
1	gw-4	256	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	OutData	8	8.35938	10	10.4492
1	gw-4	256	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	8	0	10	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
1	gw-4	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	InInterests	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	OutInterests	8	0.28125	10	0.351562
1	gw-4	257	netdev://[00:00:00:00:00:11]	InData	8	8.35938	10	10.4492
1	gw-4	257	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	8	0	10	0
1	gw-4	257	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
1	gw-4	258	internal://	InInterests	0	0	0	0
1	gw-4	258	internal://	OutInterests	0	0	0	0
1	gw-4	258	internal://	InData	0	0	0	0
1	gw-4	258	internal://	OutData	0	0	0	0
1	gw-4	258	internal://	InNacks	0	0	0	0
1	gw-4	258	internal://	OutNacks	0	0	0	0
1	gw-4	258	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-4	258	internal://	InTimedOutInterests	0	0	0	0
1	gw-4	258	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-4	258	internal://	OutTimedOutInterests	0	0	0	0
1	gw-4	-1	all	SatisfiedInterests	9.6	0	12	0
1	gw-4	-1	all	TimedOutInterests	0	0	0	0
1	gw-5	1	internal://	InInterests	0	0	0	0
1	gw-5	1	internal://	OutInterests	0	0	0	0
1	gw-5	1	internal://	InData	0	0	0	0
1	gw-5	1	internal://	OutData	0	0	0	0
1	gw-5	1	internal://	InNacks	0	0	0	0
1	gw-5	1	internal://	OutNacks	0	0	0	0
1	gw-5	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-5	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-5	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-5	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	InInterests	7.2	0.253125	9	0.316406
1	gw-5	256	netdev://[00:00:00:00:00:10]	OutInterests	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	OutData	7.2	7.52344	9	9.4043
1	gw-5	256	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	7.2	0	9	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	0	0	0	0
1	gw-5	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	InInterests	8	0.28125	10	0.351562
1	gw-5	257	netdev://[00:00:00:00:00:12]	OutInterests	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	OutData	8	8.35938	10	10.4492
1	gw-5	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	8	0	10	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	0	0	0	0
1	gw-5	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	InInterests	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	OutInterests	15.2	0.534375	19	0.667969
1	gw-5	259	netdev://[00:00:00:00:00:15]	InData	15.2	15.8828	19	19.8535
1	gw-5	259	netdev://[00:00:00:00:00:15]	OutData	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	15.2	0	19	0
1	gw-5	259	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
1	gw-5	260	internal://	InInterests	0	0	0	0
1	gw-5	260	internal://	OutInterests	0	0	0	0
1	gw-5	260	internal://	InData	0	0	0	0
1	gw-5	260	internal://	OutData	0	0	0	0
1	gw-5	260	internal://	InNacks	0	0	0	0
1	gw-5	260	internal://	OutNacks	0	0	0	0
1	gw-5	260	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-5	260	internal://	InTimedOutInterests	0	0	0	0
1	gw-5	260	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-5	260	internal://	OutTimedOutInterests	0	0	0	0
1	gw-5	-1	all	SatisfiedInterests	16.8	0	21	0
1	gw-5	-1	all	TimedOutInterests	0	0	0	0
1	gw-6	1	internal://	InInterests	0	0	0	0
1	gw-6	1	internal://	OutInterests	0	0	0	0
1	gw-6	1	internal://	InData	0	0	0	0
1	gw-6	1	internal://	OutData	0	0	0	0
1	gw-6	1	internal://	InNacks	0	0	0	0
1	gw-6	1	internal://	OutNacks	0	0	0	0
1	gw-6	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-6	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-6	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-6	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	InInterests	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	OutInterests	8	0.28125	10	0.351562
1	gw-6	257	netdev://[00:00:00:00:00:17]	InData	8	8.35938	10	10.4492
1	gw-6	257	netdev://[00:00:00:00:00:17]	OutData	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	8	0	10	0
1	gw-6	257	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	InInterests	8	0.28125	10	0.351562
1	gw-6	258	netdev://[00:00:00:00:00:19]	OutInterests	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	InData	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	OutData	8	8.35938	10	10.4492
1	gw-6	258	netdev://[00:00:00:00:00:19]	InNacks	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	OutNacks	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	InSatisfiedInterests	8	0	10	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	InTimedOutInterests	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	OutSatisfiedInterests	0	0	0	0
1	gw-6	258	netdev://[00:00:00:00:00:19]	OutTimedOutInterests	0	0	0	0
1	gw-6	259	internal://	InInterests	0	0	0	0
1	gw-6	259	internal://	OutInterests	0	0	0	0
1	gw-6	259	internal://	InData	0	0	0	0
1	gw-6	259	internal://	OutData	0	0	0	0
1	gw-6	259	internal://	InNacks	0	0	0	0
1	gw-6	259	internal://	OutNacks	0	0	0	0
1	gw-6	259	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-6	259	internal://	InTimedOutInterests	0	0	0	0
1	gw-6	259	internal://	OutSatisfiedInterests	0	0	0	0
1	gw-6	259	internal://	OutTimedOutInterests	0	0	0	0
1	gw-6	-1	all	SatisfiedInterests	9.6	0	12	0
1	gw-6	-1	all	TimedOutInterests	0	0	0	0
1	gw-7	1	internal://	InInterests	0	0	0	0
1	gw-7	1	internal://	OutInterests	0	0	0	0
1	gw-7	1	internal://	InData	0	0	0	0
1	gw-7	1	internal://	OutData	0	0	0	0
1	gw-7	1	internal://	InNacks	0	0	0	0
1	gw-7	1	internal://	OutNacks	0	0	0	0
1	gw-7	1	internal://	InSatisfiedInterests	0	0	0	0
1	gw-7	1	internal://	InTimedOutInterests	0	0	0	0
1	gw-7	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	gw-7	1	internal://	OutTimedOutInterests	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	InInterests	15.2	0.534375	19	0.667969
1	gw-7	256	netdev://[00:00:00:00:00:16]	OutInterests	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	OutData	15.2	15.8828	19	19.8535
1	gw-7	256	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	15.2	0	19	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
1	gw-7	256	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	InInterests	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	OutInterests	15.2	0.534375	19	0.667969
1	gw-7	258	netdev://[00:00:00:00:00:1d]	InData	15.2	15.8828	19	19.8535
1	gw-7	258	netdev://[00:00:00:00:00:1d]	OutData	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	InNacks	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	OutNacks	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	InSatisfiedInterests	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	InTimedOutInterests	0	0	0	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	OutSatisfiedInterests	15.2	0	19	0
1	gw-7	258	netdev://[00:00:00:00:00:1d]	OutTimedOutInterests	0	0	0	0
1	gw-7	259	internal://	InInterests	0	0	0	0
1	gw-7	259	internal://	OutInterests	0	0	0	0
1	gw-7	259	internal://	InData	0	0	0	0
1	gw-7	259	internal://	OutData	0	0	0	0
1	gw-7	259	internal://	InNacks	0	0	0	0
1	gw-7	259	internal://	OutNacks	0	0	0	0
1	gw-7	259	internal://	InSatisfiedInterests	1.6	0	2	0
1	gw-7	259	internal://	InTimedOutInterests	0	0	0	0
