Time Node t1 t2 gini
7 65 DetectionApp:GetPit(): [DEBUG] 0
7 66 DetectionApp:GetPit(): [DEBUG] 0
7 67 DetectionApp:GetPit(): [DEBUG] 0
7 68 DetectionApp:GetPit(): [DEBUG] 0
7 69 DetectionApp:GetPit(): [DEBUG] 0
7 70 DetectionApp:GetPit(): [DEBUG] 0
7 71 DetectionApp:GetPit(): [DEBUG] 0.666667
7 72 DetectionApp:GetPit(): [DEBUG] 0
7 73 DetectionApp:GetPit(): [DEBUG] 0
7 74 DetectionApp:GetPit(): [DEBUG] 0.5
7 75 DetectionApp:GetPit(): [DEBUG] 0
7 76 DetectionApp:GetPit(): [DEBUG] 0
7 77 DetectionApp:GetPit(): [DEBUG] 0
7 78 DetectionApp:GetPit(): [DEBUG] 0
7 79 DetectionApp:GetPit(): [DEBUG] 0
7 80 DetectionApp:GetPit(): [DEBUG] 0.64
7 81 DetectionApp:GetPit(): [DEBUG] 0
7 82 DetectionApp:GetPit(): [DEBUG] 0
7 83 DetectionApp:GetPit(): [DEBUG] 0
7 84 DetectionApp:GetPit(): [DEBUG] 0
7 85 DetectionApp:GetPit(): [DEBUG] 0
7 86 DetectionApp:GetPit(): [DEBUG] 0
7 87 DetectionApp:GetPit(): [DEBUG] 0
7 88 DetectionApp:GetPit(): [DEBUG] 0
7 89 DetectionApp:GetPit(): [DEBUG] 0
7 90 DetectionApp:GetPit(): [DEBUG] 0
8 23 DetectionApp:GetPit(): [DEBUG] 0
8 24 DetectionApp:GetPit(): [DEBUG] 0
8 25 DetectionApp:GetPit(): [DEBUG] 0
8 26 DetectionApp:GetPit(): [DEBUG] 0.875
8 27 DetectionApp:GetPit(): [DEBUG] 0
8 28 DetectionApp:GetPit(): [DEBUG] 0
8 29 DetectionApp:GetPit(): [DEBUG] 0
8 30 DetectionApp:GetPit(): [DEBUG] 0
8 31 DetectionApp:GetPit(): [DEBUG] 0
8 32 DetectionApp:GetPit(): [DEBUG] 0.8
8 33 DetectionApp:GetPit(): [DEBUG] 0
8 34 DetectionApp:GetPit(): [DEBUG] 0.857143
8 35 DetectionApp:GetPit(): [DEBUG] 0.5
8 36 DetectionApp:GetPit(): [DEBUG] 0.5
8 37 DetectionApp:GetPit(): [DEBUG] 0
8 38 DetectionApp:GetPit(): [DEBUG] 0
8 39 DetectionApp:GetPit(): [DEBUG] 0
8 40 DetectionApp:GetPit(): [DEBUG] 0.888889
8 41 DetectionApp:GetPit(): [DEBUG] 0
8 42 DetectionApp:GetPit(): [DEBUG] 0
8 43 DetectionApp:GetPit(): [DEBUG] 0
8 44 DetectionApp:GetPit(): [DEBUG] 0
8 45 DetectionApp:GetPit(): [DEBUG] 0
8 46 DetectionApp:GetPit(): [DEBUG] 0.5
8 47 DetectionApp:GetPit(): [DEBUG] 0
8 48 DetectionApp:GetPit(): [DEBUG] 0
8 49 DetectionApp:GetPit(): [DEBUG] 0
8 50 DetectionApp:GetPit(): [DEBUG] 0
8 51 DetectionApp:GetPit(): [DEBUG] 0
8 52 DetectionApp:GetPit(): [DEBUG] 0
8 53 DetectionApp:GetPit(): [DEBUG] 0
8 54 DetectionApp:GetPit(): [DEBUG] 0
8 55 DetectionApp:GetPit(): [DEBUG] 0
8 56 DetectionApp:GetPit(): [DEBUG] 0
